periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
202306,June 2023,202306,,ahwTMNAJvrL,Muranga County,KE_County_21,,17,,1,49
202306,June 2023,202306,,uyOrcHZBpW0,Garissa County,KE_County_7,,73,,2,533
202306,June 2023,202306,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,61,,1,493
202306,June 2023,202306,,yhCUgGcCcOo,Machakos County,KE_County_16,,24,,1,205
202306,June 2023,202306,,NjWSbQTwys4,Lamu County,KE_County_5,,3,,,48
202306,June 2023,202306,,R6f9znhg37c,Mandera County,KE_County_9,,19,,133,529
202306,June 2023,202306,,JsH2bnvNt2d,Tana River County,KE_County_4,,66,,,129
202306,June 2023,202306,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,600,,,1278
202306,June 2023,202306,,xuFdFy6t9AH,Laikipia County,KE_County_31,,40,,,73
202306,June 2023,202306,,t0J75eHKxz5,Nandi County,KE_County_29,,530,,,1350
202306,June 2023,202306,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,296,,,939
202306,June 2023,202306,,kphDeKClFch,Turkana County,KE_County_23,,291,,,1035
202306,June 2023,202306,,ihZsJ8alvtb,Kericho County,KE_County_35,,802,,,3143
202306,June 2023,202306,,CeLsrJOH0g9,Wajir County,KE_County_8,,61,,,751
202306,June 2023,202306,,mYZacFNIB3h,Nyandarua County,KE_County_18,,41,,,428
202306,June 2023,202306,,XWALbfAPa6n,West Pokot County,KE_County_24,,382,,,4179
202306,June 2023,202306,,PFu8alU2KWG,Embu County,KE_County_14,,65,,4,467
202306,June 2023,202306,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,670,,,3126
202306,June 2023,202306,,HMNARUV2CW4,Bomet County,KE_County_36,,100,,,653
202406,June 2024,202406,,JsH2bnvNt2d,Tana River County,KE_County_4,,11,,12,97
202406,June 2024,202406,,fVra3Pwta0Q,Migori County,KE_County_44,,386,,,1954
202406,June 2024,202406,,ahwTMNAJvrL,Muranga County,KE_County_21,,9,,,30
202406,June 2024,202406,,kqJ83J2D72s,Narok County,KE_County_33,,744,,2,1590
202406,June 2024,202406,,qKzosKQPl6G,Kiambu County,KE_County_22,,20,,,110
202406,June 2024,202406,,ihZsJ8alvtb,Kericho County,KE_County_35,,487,,,1880
202406,June 2024,202406,,bzOfj0iwfDH,Isiolo County,KE_County_11,,28,,,54
202406,June 2024,202406,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,132,,,610
202406,June 2024,202406,,mThvosEflAU,Trans Nzoia County,KE_County_26,,273,,,1644
202406,June 2024,202406,,Tvf1zgVZ0K4,Busia County,KE_County_40,,70,,,484
202406,June 2024,202406,,uepLTG8wGWJ,Nyamira County,KE_County_46,,220,,,758
202406,June 2024,202406,,BjC1xL40gHo,Kakamega County,KE_County_37,,132,,,706
202406,June 2024,202406,,kphDeKClFch,Turkana County,KE_County_23,,151,,,777
202406,June 2024,202406,,PFu8alU2KWG,Embu County,KE_County_14,,43,,,447
202406,June 2024,202406,,XWALbfAPa6n,West Pokot County,KE_County_24,,561,,,1645
202406,June 2024,202406,,mYZacFNIB3h,Nyandarua County,KE_County_18,,36,,,155
202406,June 2024,202406,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,626,,,1410
202406,June 2024,202406,,u4t9H8XyU9P,Siaya County,KE_County_41,,137,,,678
202406,June 2024,202406,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,735,,,2708
202406,June 2024,202406,,ob6SxuRcqU4,Nakuru County,KE_County_32,,354,,,4109
202406,June 2024,202406,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,,148
202406,June 2024,202406,,tAbBVBbueqD,Kisumu County,KE_County_42,,129,,33,432
202406,June 2024,202406,,xuFdFy6t9AH,Laikipia County,KE_County_31,,18,,,91
202406,June 2024,202406,,N7YETT3A9r1,Kwale County,KE_County_2,,21,,,48
202406,June 2024,202406,,yhCUgGcCcOo,Machakos County,KE_County_16,,31,,200,38
202406,June 2024,202406,,t0J75eHKxz5,Nandi County,KE_County_29,,602,,,1571
202406,June 2024,202406,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,117,,6,375
202406,June 2024,202406,,BoDytkJQ4Qi,Makueni County,KE_County_17,,29,,,62
202406,June 2024,202406,,Eey8fT4Im3y,Marsabit County,KE_County_10,,125,,,430
202406,June 2024,202406,,vvOK1BxTbet,Baringo County,KE_County_30,,315,2,,1326
202406,June 2024,202406,,j8o6iO4Njsi,Kitui County,KE_County_15,,124,,,336
202406,June 2024,202406,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,4,,,62
202406,June 2024,202406,,sANMZ3lpqGs,Vihiga County,KE_County_38,,141,,366,150
202406,June 2024,202406,,HMNARUV2CW4,Bomet County,KE_County_36,,105,,14,1138
202406,June 2024,202406,,uyOrcHZBpW0,Garissa County,KE_County_7,,79,,,560
202406,June 2024,202406,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,1,,25
202406,June 2024,202406,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,5
202406,June 2024,202406,,o36zCRjSd4G,Samburu County,KE_County_25,,50,,,127
202406,June 2024,202406,,CeLsrJOH0g9,Wajir County,KE_County_8,,64,,,523
202406,June 2024,202406,,Y52XNJ50hYb,Meru County,KE_County_12,,84,,72,263
202406,June 2024,202406,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,16,,,53
202406,June 2024,202406,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,454,,,1021
202406,June 2024,202406,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,119,,33,998
202406,June 2024,202406,,jkG3zaihdSs,Nairobi County,KE_County_47,,128,,,831
202406,June 2024,202406,,sPkRcDvhGWA,Kisii County,KE_County_45,,682,,,4216
202406,June 2024,202406,,R6f9znhg37c,Mandera County,KE_County_9,,62,,,1304
202406,June 2024,202406,,nrI2khZx3d0,Kilifi County,KE_County_3,,16,,,29
202203,March 2022,202203,,ihZsJ8alvtb,Kericho County,KE_County_35,,403,,,1536
202203,March 2022,202203,,yhCUgGcCcOo,Machakos County,KE_County_16,,89,,,196
202203,March 2022,202203,,ahwTMNAJvrL,Muranga County,KE_County_21,,67,,3,51
202203,March 2022,202203,,mYZacFNIB3h,Nyandarua County,KE_County_18,,71,,,429
202203,March 2022,202203,,t0J75eHKxz5,Nandi County,KE_County_29,,604,,,1420
202203,March 2022,202203,,kphDeKClFch,Turkana County,KE_County_23,,216,,,611
202203,March 2022,202203,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,438,,,1063
202203,March 2022,202203,,uepLTG8wGWJ,Nyamira County,KE_County_46,,104,,,438
202203,March 2022,202203,,kqJ83J2D72s,Narok County,KE_County_33,,398,,1,2885
202203,March 2022,202203,,JsH2bnvNt2d,Tana River County,KE_County_4,,20,,,164
202203,March 2022,202203,,ob6SxuRcqU4,Nakuru County,KE_County_32,,533,,,1962
202203,March 2022,202203,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,35
202203,March 2022,202203,,fVra3Pwta0Q,Migori County,KE_County_44,,427,,6,1068
202203,March 2022,202203,,qKzosKQPl6G,Kiambu County,KE_County_22,,28,,3,227
202203,March 2022,202203,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,104,,18,785
202203,March 2022,202203,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,28,,,38
202203,March 2022,202203,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,754,,,3367
202203,March 2022,202203,,XWALbfAPa6n,West Pokot County,KE_County_24,,528,,,2474
202203,March 2022,202203,,BjC1xL40gHo,Kakamega County,KE_County_37,,146,,,687
202203,March 2022,202203,,PFu8alU2KWG,Embu County,KE_County_14,,48,,,484
202203,March 2022,202203,,xuFdFy6t9AH,Laikipia County,KE_County_31,,56,,,178
202203,March 2022,202203,,HMNARUV2CW4,Bomet County,KE_County_36,,101,,7,530
202203,March 2022,202203,,N7YETT3A9r1,Kwale County,KE_County_2,,7,,,
202203,March 2022,202203,,BoDytkJQ4Qi,Makueni County,KE_County_17,,56,,,235
202203,March 2022,202203,,sANMZ3lpqGs,Vihiga County,KE_County_38,,58,,,196
202203,March 2022,202203,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,404,,,1474
202203,March 2022,202203,,CeLsrJOH0g9,Wajir County,KE_County_8,,111,,,343
202203,March 2022,202203,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,3
202203,March 2022,202203,,uyOrcHZBpW0,Garissa County,KE_County_7,,79,,,870
202203,March 2022,202203,,ptWVfaCIdVx,Nyeri County,KE_County_19,,7,,,145
202203,March 2022,202203,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,268,,5,893
202203,March 2022,202203,,tAbBVBbueqD,Kisumu County,KE_County_42,,87,,,617
202203,March 2022,202203,,sPkRcDvhGWA,Kisii County,KE_County_45,,572,,,2895
202203,March 2022,202203,,bzOfj0iwfDH,Isiolo County,KE_County_11,,86,,28,391
202203,March 2022,202203,,R6f9znhg37c,Mandera County,KE_County_9,,52,,,563
202203,March 2022,202203,,jkG3zaihdSs,Nairobi County,KE_County_47,,230,,,1412
202203,March 2022,202203,,Tvf1zgVZ0K4,Busia County,KE_County_40,,71,,1,396
202203,March 2022,202203,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,159,,,607
202203,March 2022,202203,,u4t9H8XyU9P,Siaya County,KE_County_41,,44,,,223
202203,March 2022,202203,,o36zCRjSd4G,Samburu County,KE_County_25,,30,,,507
202203,March 2022,202203,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,7,,,69
202203,March 2022,202203,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,2,36
202203,March 2022,202203,,mThvosEflAU,Trans Nzoia County,KE_County_26,,455,,,2290
202203,March 2022,202203,,Y52XNJ50hYb,Meru County,KE_County_12,,128,,,154
202203,March 2022,202203,,Eey8fT4Im3y,Marsabit County,KE_County_10,,194,,,424
202203,March 2022,202203,,j8o6iO4Njsi,Kitui County,KE_County_15,,122,,1,519
202203,March 2022,202203,,vvOK1BxTbet,Baringo County,KE_County_30,,331,,,1147
202303,March 2023,202303,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,7,,,117
202303,March 2023,202303,,tAbBVBbueqD,Kisumu County,KE_County_42,,107,,,408
202303,March 2023,202303,,sPkRcDvhGWA,Kisii County,KE_County_45,,690,,,3856
202303,March 2023,202303,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,6,,,117
202303,March 2023,202303,,BoDytkJQ4Qi,Makueni County,KE_County_17,,28,,,117
202303,March 2023,202303,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,200,,,727
202303,March 2023,202303,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,537,,,1506
202303,March 2023,202303,,nrI2khZx3d0,Kilifi County,KE_County_3,,4,,,75
202303,March 2023,202303,,N7YETT3A9r1,Kwale County,KE_County_2,,8,,,9
202303,March 2023,202303,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,585,,,1275
202303,March 2023,202303,,kphDeKClFch,Turkana County,KE_County_23,,247,,,907
202303,March 2023,202303,,xuFdFy6t9AH,Laikipia County,KE_County_31,,52,,,67
202303,March 2023,202303,,t0J75eHKxz5,Nandi County,KE_County_29,,480,,,1140
202303,March 2023,202303,,CeLsrJOH0g9,Wajir County,KE_County_8,,14,,,311
202303,March 2023,202303,,ihZsJ8alvtb,Kericho County,KE_County_35,,643,,,1870
202303,March 2023,202303,,XWALbfAPa6n,West Pokot County,KE_County_24,,454,,,1459
202303,March 2023,202303,,BjC1xL40gHo,Kakamega County,KE_County_37,,142,,,781
202303,March 2023,202303,,mYZacFNIB3h,Nyandarua County,KE_County_18,,102,,,575
202303,March 2023,202303,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,724,,,3370
202303,March 2023,202303,,HMNARUV2CW4,Bomet County,KE_County_36,,112,,,1145
202303,March 2023,202303,,PFu8alU2KWG,Embu County,KE_County_14,,128,,15,476
202303,March 2023,202303,,Tvf1zgVZ0K4,Busia County,KE_County_40,,118,,,608
202303,March 2023,202303,,mThvosEflAU,Trans Nzoia County,KE_County_26,,387,,,1972
202303,March 2023,202303,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,177,,41,731
202303,March 2023,202303,,fVra3Pwta0Q,Migori County,KE_County_44,,567,,,1300
202303,March 2023,202303,,kqJ83J2D72s,Narok County,KE_County_33,,699,,3,1909
202303,March 2023,202303,,ahwTMNAJvrL,Muranga County,KE_County_21,,8,,,51
202303,March 2023,202303,,qKzosKQPl6G,Kiambu County,KE_County_22,,30,,,113
202303,March 2023,202303,,yhCUgGcCcOo,Machakos County,KE_County_16,,63,,1,124
202303,March 2023,202303,,jkG3zaihdSs,Nairobi County,KE_County_47,,196,,33,784
202303,March 2023,202303,,uyOrcHZBpW0,Garissa County,KE_County_7,,86,,9,436
202303,March 2023,202303,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,,,92
202303,March 2023,202303,,R6f9znhg37c,Mandera County,KE_County_9,,41,,91,448
202303,March 2023,202303,,NjWSbQTwys4,Lamu County,KE_County_5,,7,,1,13
202303,March 2023,202303,,JsH2bnvNt2d,Tana River County,KE_County_4,,60,,1,160
202303,March 2023,202303,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,51,,,459
202303,March 2023,202303,,o36zCRjSd4G,Samburu County,KE_County_25,,56,,,234
202303,March 2023,202303,,u4t9H8XyU9P,Siaya County,KE_County_41,,80,,28,398
202303,March 2023,202303,,Y52XNJ50hYb,Meru County,KE_County_12,,160,,,158
202303,March 2023,202303,,ob6SxuRcqU4,Nakuru County,KE_County_32,,592,,,4588
202303,March 2023,202303,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,,16
202303,March 2023,202303,,uepLTG8wGWJ,Nyamira County,KE_County_46,,129,,,742
202303,March 2023,202303,,j8o6iO4Njsi,Kitui County,KE_County_15,,192,,1,496
202303,March 2023,202303,,sANMZ3lpqGs,Vihiga County,KE_County_38,,30,,,268
202303,March 2023,202303,,vvOK1BxTbet,Baringo County,KE_County_30,,438,,,1155
202303,March 2023,202303,,Eey8fT4Im3y,Marsabit County,KE_County_10,,196,,,514
202303,March 2023,202303,,bzOfj0iwfDH,Isiolo County,KE_County_11,,74,,,567
202403,March 2024,202403,,uepLTG8wGWJ,Nyamira County,KE_County_46,,225,1,1,573
202403,March 2024,202403,,yhCUgGcCcOo,Machakos County,KE_County_16,,34,,,145
202403,March 2024,202403,,ahwTMNAJvrL,Muranga County,KE_County_21,,9,,1,74
202403,March 2024,202403,,fVra3Pwta0Q,Migori County,KE_County_44,,383,,,1607
202403,March 2024,202403,,kqJ83J2D72s,Narok County,KE_County_33,,683,,8,2062
202403,March 2024,202403,,qKzosKQPl6G,Kiambu County,KE_County_22,,17,,,280
202403,March 2024,202403,,ihZsJ8alvtb,Kericho County,KE_County_35,,658,,,2707
202403,March 2024,202403,,xuFdFy6t9AH,Laikipia County,KE_County_31,,42,,,551
202403,March 2024,202403,,kphDeKClFch,Turkana County,KE_County_23,,192,,,595
202403,March 2024,202403,,mThvosEflAU,Trans Nzoia County,KE_County_26,,330,,,1254
202403,March 2024,202403,,Tvf1zgVZ0K4,Busia County,KE_County_40,,79,,,397
202403,March 2024,202403,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,832,,,1408
202403,March 2024,202403,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,153,,,595
202403,March 2024,202403,,PFu8alU2KWG,Embu County,KE_County_14,,63,,,476
202403,March 2024,202403,,mYZacFNIB3h,Nyandarua County,KE_County_18,,29,,,480
202403,March 2024,202403,,BjC1xL40gHo,Kakamega County,KE_County_37,,141,,,712
202403,March 2024,202403,,XWALbfAPa6n,West Pokot County,KE_County_24,,528,,,1670
202403,March 2024,202403,,bzOfj0iwfDH,Isiolo County,KE_County_11,,46,,1,453
202403,March 2024,202403,,u4t9H8XyU9P,Siaya County,KE_County_41,,60,,,359
202403,March 2024,202403,,sPkRcDvhGWA,Kisii County,KE_County_45,,611,,,3594
202403,March 2024,202403,,uyOrcHZBpW0,Garissa County,KE_County_7,,59,,,555
202403,March 2024,202403,,jkG3zaihdSs,Nairobi County,KE_County_47,,93,,1,545
202403,March 2024,202403,,Y52XNJ50hYb,Meru County,KE_County_12,,131,,,228
202403,March 2024,202403,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,5,,,89
202403,March 2024,202403,,CeLsrJOH0g9,Wajir County,KE_County_8,,39,,,809
202403,March 2024,202403,,wsBsC6gjHvn,Mombasa County,KE_County_1,,16,,,17
202403,March 2024,202403,,o36zCRjSd4G,Samburu County,KE_County_25,,89,,,118
202403,March 2024,202403,,JsH2bnvNt2d,Tana River County,KE_County_4,,20,,,100
202403,March 2024,202403,,NjWSbQTwys4,Lamu County,KE_County_5,,1,1,,1
202403,March 2024,202403,,nrI2khZx3d0,Kilifi County,KE_County_3,,37,,,49
202403,March 2024,202403,,R6f9znhg37c,Mandera County,KE_County_9,,66,,11,253
202403,March 2024,202403,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,578,,,1531
202403,March 2024,202403,,BoDytkJQ4Qi,Makueni County,KE_County_17,,38,,26,300
202403,March 2024,202403,,j8o6iO4Njsi,Kitui County,KE_County_15,,129,,,434
202403,March 2024,202403,,Eey8fT4Im3y,Marsabit County,KE_County_10,,184,,,722
202403,March 2024,202403,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,167,,,1057
202403,March 2024,202403,,vvOK1BxTbet,Baringo County,KE_County_30,,318,,,1301
202403,March 2024,202403,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,74
202403,March 2024,202403,,sANMZ3lpqGs,Vihiga County,KE_County_38,,92,,,211
202403,March 2024,202403,,HMNARUV2CW4,Bomet County,KE_County_36,,105,,4,635
202403,March 2024,202403,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,851,,131,2525
202403,March 2024,202403,,tAbBVBbueqD,Kisumu County,KE_County_42,,83,,,655
202403,March 2024,202403,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,118
202403,March 2024,202403,,ob6SxuRcqU4,Nakuru County,KE_County_32,,401,,,2139
202403,March 2024,202403,,t0J75eHKxz5,Nandi County,KE_County_29,,478,,,1351
202403,March 2024,202403,,N7YETT3A9r1,Kwale County,KE_County_2,,49,,2,12
202403,March 2024,202403,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,74,,,731
202205,May 2022,202205,,JsH2bnvNt2d,Tana River County,KE_County_4,,26,,,85
202205,May 2022,202205,,mYZacFNIB3h,Nyandarua County,KE_County_18,,83,,,473
202205,May 2022,202205,,fVra3Pwta0Q,Migori County,KE_County_44,,471,,,1082
202205,May 2022,202205,,ahwTMNAJvrL,Muranga County,KE_County_21,,16,,,55
202205,May 2022,202205,,kqJ83J2D72s,Narok County,KE_County_33,,490,,1,1561
202205,May 2022,202205,,qKzosKQPl6G,Kiambu County,KE_County_22,,64,,,618
202205,May 2022,202205,,ihZsJ8alvtb,Kericho County,KE_County_35,,440,,,1954
202205,May 2022,202205,,jkG3zaihdSs,Nairobi County,KE_County_47,,206,,55,818
202205,May 2022,202205,,yhCUgGcCcOo,Machakos County,KE_County_16,,54,,1,266
202205,May 2022,202205,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,77,,11,515
202205,May 2022,202205,,t0J75eHKxz5,Nandi County,KE_County_29,,6436,,,1259
202205,May 2022,202205,,nrI2khZx3d0,Kilifi County,KE_County_3,,21,,,22
202205,May 2022,202205,,R6f9znhg37c,Mandera County,KE_County_9,,101,,,483
202205,May 2022,202205,,Y52XNJ50hYb,Meru County,KE_County_12,,201,,,142
202205,May 2022,202205,,ob6SxuRcqU4,Nakuru County,KE_County_32,,587,,,1982
202205,May 2022,202205,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,134
202205,May 2022,202205,,tAbBVBbueqD,Kisumu County,KE_County_42,,124,1,,762
202205,May 2022,202205,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3,,,34
202205,May 2022,202205,,o36zCRjSd4G,Samburu County,KE_County_25,,43,,,245
202205,May 2022,202205,,sANMZ3lpqGs,Vihiga County,KE_County_38,,46,,,351
202205,May 2022,202205,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,140,,,727
202205,May 2022,202205,,vvOK1BxTbet,Baringo County,KE_County_30,,332,,,901
202205,May 2022,202205,,mThvosEflAU,Trans Nzoia County,KE_County_26,,449,,,2452
202205,May 2022,202205,,Tvf1zgVZ0K4,Busia County,KE_County_40,,73,,,385
202205,May 2022,202205,,uepLTG8wGWJ,Nyamira County,KE_County_46,,163,,4,435
202205,May 2022,202205,,u4t9H8XyU9P,Siaya County,KE_County_41,,53,,,388
202205,May 2022,202205,,bzOfj0iwfDH,Isiolo County,KE_County_11,,148,,,495
202205,May 2022,202205,,BoDytkJQ4Qi,Makueni County,KE_County_17,,82,,,243
202205,May 2022,202205,,Eey8fT4Im3y,Marsabit County,KE_County_10,,155,,,481
202205,May 2022,202205,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,100
202205,May 2022,202205,,j8o6iO4Njsi,Kitui County,KE_County_15,,135,,,497
202205,May 2022,202205,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,351,,,1583
202205,May 2022,202205,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,408,,47,1043
202205,May 2022,202205,,N7YETT3A9r1,Kwale County,KE_County_2,,6,1,,13
202205,May 2022,202205,,sPkRcDvhGWA,Kisii County,KE_County_45,,589,,19,2836
202205,May 2022,202205,,uyOrcHZBpW0,Garissa County,KE_County_7,,73,,,390
202205,May 2022,202205,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,635,,,3873
202205,May 2022,202205,,xuFdFy6t9AH,Laikipia County,KE_County_31,,36,,,7
202205,May 2022,202205,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,5,,,35
202205,May 2022,202205,,CeLsrJOH0g9,Wajir County,KE_County_8,,16,,,600
202205,May 2022,202205,,BjC1xL40gHo,Kakamega County,KE_County_37,,263,,,848
202205,May 2022,202205,,PFu8alU2KWG,Embu County,KE_County_14,,128,,,638
202205,May 2022,202205,,kphDeKClFch,Turkana County,KE_County_23,,154,18,,672
202205,May 2022,202205,,HMNARUV2CW4,Bomet County,KE_County_36,,40,,1,324
202205,May 2022,202205,,XWALbfAPa6n,West Pokot County,KE_County_24,,564,,,2999
202205,May 2022,202205,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,402,,,1193
202305,May 2023,202305,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,227,,,1247
202305,May 2023,202305,,sANMZ3lpqGs,Vihiga County,KE_County_38,,77,,,231
202305,May 2023,202305,,HMNARUV2CW4,Bomet County,KE_County_36,,85,,,674
202305,May 2023,202305,,N7YETT3A9r1,Kwale County,KE_County_2,,16,,,
202305,May 2023,202305,,o36zCRjSd4G,Samburu County,KE_County_25,,84,,,483
202305,May 2023,202305,,vvOK1BxTbet,Baringo County,KE_County_30,,375,,,1368
202305,May 2023,202305,,j8o6iO4Njsi,Kitui County,KE_County_15,,133,,,464
202305,May 2023,202305,,Y52XNJ50hYb,Meru County,KE_County_12,,129,,3,104
202305,May 2023,202305,,Eey8fT4Im3y,Marsabit County,KE_County_10,,187,,,346
202305,May 2023,202305,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,681,,,3577
202305,May 2023,202305,,CeLsrJOH0g9,Wajir County,KE_County_8,,35,,,605
202305,May 2023,202305,,BjC1xL40gHo,Kakamega County,KE_County_37,,105,,,779
202305,May 2023,202305,,XWALbfAPa6n,West Pokot County,KE_County_24,,394,,,1721
202305,May 2023,202305,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,59,,1,567
202305,May 2023,202305,,tAbBVBbueqD,Kisumu County,KE_County_42,,139,,,710
202305,May 2023,202305,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,102
202305,May 2023,202305,,ahwTMNAJvrL,Muranga County,KE_County_21,,11,,3,27
202305,May 2023,202305,,t0J75eHKxz5,Nandi County,KE_County_29,,502,,,1518
202305,May 2023,202305,,yhCUgGcCcOo,Machakos County,KE_County_16,,46,,,231
202305,May 2023,202305,,xuFdFy6t9AH,Laikipia County,KE_County_31,,60,,,114
202305,May 2023,202305,,ihZsJ8alvtb,Kericho County,KE_County_35,,363,,,2043
202305,May 2023,202305,,qKzosKQPl6G,Kiambu County,KE_County_22,,31,,,315
202305,May 2023,202305,,ob6SxuRcqU4,Nakuru County,KE_County_32,,644,,,2121
202305,May 2023,202305,,fVra3Pwta0Q,Migori County,KE_County_44,,415,,,1397
202305,May 2023,202305,,uepLTG8wGWJ,Nyamira County,KE_County_46,,208,,,755
202305,May 2023,202305,,kphDeKClFch,Turkana County,KE_County_23,,319,,,994
202305,May 2023,202305,,PFu8alU2KWG,Embu County,KE_County_14,,84,,,552
202305,May 2023,202305,,u4t9H8XyU9P,Siaya County,KE_County_41,,81,,3,610
202305,May 2023,202305,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,113,,,719
202305,May 2023,202305,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,519,,,1463
202305,May 2023,202305,,Tvf1zgVZ0K4,Busia County,KE_County_40,,111,,,767
202305,May 2023,202305,,mYZacFNIB3h,Nyandarua County,KE_County_18,,31,,,304
202305,May 2023,202305,,bzOfj0iwfDH,Isiolo County,KE_County_11,,74,,4,276
202305,May 2023,202305,,jkG3zaihdSs,Nairobi County,KE_County_47,,138,,24,1034
202305,May 2023,202305,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,28,,,113
202305,May 2023,202305,,mThvosEflAU,Trans Nzoia County,KE_County_26,,463,,,2084
202305,May 2023,202305,,kqJ83J2D72s,Narok County,KE_County_33,,686,,,1433
202305,May 2023,202305,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,15,,,89
202305,May 2023,202305,,JsH2bnvNt2d,Tana River County,KE_County_4,,27,,,136
202305,May 2023,202305,,uyOrcHZBpW0,Garissa County,KE_County_7,,68,,87,553
202305,May 2023,202305,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,5
202305,May 2023,202305,,nrI2khZx3d0,Kilifi County,KE_County_3,,71,,1,5
202305,May 2023,202305,,NjWSbQTwys4,Lamu County,KE_County_5,,8,,3,8
202305,May 2023,202305,,sPkRcDvhGWA,Kisii County,KE_County_45,,643,,,4499
202305,May 2023,202305,,R6f9znhg37c,Mandera County,KE_County_9,,33,,,521
202305,May 2023,202305,,BoDytkJQ4Qi,Makueni County,KE_County_17,,37,,,142
202305,May 2023,202305,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,440,,,1665
202405,May 2024,202405,,kqJ83J2D72s,Narok County,KE_County_33,,679,,12,1741
202405,May 2024,202405,,JsH2bnvNt2d,Tana River County,KE_County_4,,9,,,40
202405,May 2024,202405,,fVra3Pwta0Q,Migori County,KE_County_44,,356,,,1429
202405,May 2024,202405,,qKzosKQPl6G,Kiambu County,KE_County_22,,25,,,113
202405,May 2024,202405,,mThvosEflAU,Trans Nzoia County,KE_County_26,,334,,,1290
202405,May 2024,202405,,ihZsJ8alvtb,Kericho County,KE_County_35,,667,,1,2317
202405,May 2024,202405,,BjC1xL40gHo,Kakamega County,KE_County_37,,252,1,,569
202405,May 2024,202405,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,94,,75,527
202405,May 2024,202405,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,743,,,2503
