"","year","date","county","human_incidence","catt_incidence","cam_incidence","goat_incidence","shp_incidence","hum_cases","catt_cases","cam_cases","goat_cases","shp_cases"
"3246",2019,2019-01-01,"Tharaka Nithi",1.2946,0,0,0,0,509,0,0,0,0
"3247",2019,2019-03-01,"Tharaka Nithi",1.8618,5.5123,0,0,0,732,1,0,0,0
"3248",2019,2019-07-01,"Tharaka Nithi",2.1339,0,0,2.3341,0,839,0,0,1,0
"3249",2019,2019-06-01,"Tharaka Nithi",1.7295,0,0,0,0,680,0,0,0,0
"3250",2019,2019-08-01,"Tharaka Nithi",1.5337,5.5123,0,2.3341,0,603,1,0,1,0
"3251",2019,2019-11-01,"Tharaka Nithi",1.7066,5.5123,0,0,0,671,1,0,0,0
"3252",2019,2019-05-01,"Trans Nzoia",3.105,0,NA,0,0,3075,0,0,0,0
"3253",2019,2019-01-01,"Trans Nzoia",2.9253,0,NA,0,0,2897,0,0,0,0
"3254",2019,2019-08-01,"Trans Nzoia",2.8526,0,NA,0,0,2825,0,0,0,0
"3255",2019,2019-06-01,"Trans Nzoia",2.8,0,NA,0,0,2773,0,0,0,0
"3256",2019,2019-04-01,"Trans Nzoia",3.0242,0,NA,0,0,2995,0,0,0,0
"3257",2019,2019-02-01,"Trans Nzoia",2.0831,0,NA,0,0,2063,0,0,0,0
"3258",2019,2019-07-01,"Trans Nzoia",3.101,0,NA,0,0,3071,0,0,0,0
"3259",2019,2019-09-01,"Trans Nzoia",2.8839,0,NA,0,0,2856,0,0,0,0
"3260",2019,2019-11-01,"Trans Nzoia",2.7758,0,NA,0,0,2749,0,0,0,0
"3261",2019,2019-10-01,"Trans Nzoia",3.4281,0,NA,0,0,3395,0,0,0,0
"3262",2019,2019-12-01,"Trans Nzoia",3.0454,0,NA,0,0,3016,0,0,0,0
"3263",2019,2019-03-01,"Trans Nzoia",3.5705,0,NA,0,0,3536,0,0,0,0
"3264",2019,2019-09-01,"Turkana",1.2104,0,0,0,0,1122,0,0,0,0
"3265",2019,2019-07-01,"Turkana",1.2093,0,0,0,0,1121,0,0,0,0
"3266",2019,2019-05-01,"Turkana",0.863,0,0,0,0,800,0,0,0,0
"3267",2019,2019-08-01,"Turkana",1.3226,0,0,0,0,1226,0,0,0,0
"3268",2019,2019-03-01,"Turkana",1.2546,0,0,0,0,1163,0,0,0,0
"3269",2019,2019-06-01,"Turkana",0.8889,0,0,0,0,824,0,0,0,0
"3270",2019,2019-10-01,"Turkana",0.9644,0,0,0,0,894,0,0,0,0
"3271",2019,2019-02-01,"Turkana",1.3603,0,0,0,0,1261,0,0,0,0
"3272",2019,2019-01-01,"Turkana",1.0583,0,0,0,0,981,0,0,0,0
"3273",2019,2019-11-01,"Turkana",0.7659,0,0,0,0,710,0,0,0,0
"3274",2019,2019-04-01,"Turkana",0.8652,0,0,0,0,802,0,0,0,0
"3275",2019,2019-12-01,"Turkana",0.8997,0,0,0,0,834,0,0,0,0
"3276",2019,2019-08-01,"Uasin Gishu",2.5886,0,0,0,0,3011,0,0,0,0
"3277",2019,2019-12-01,"Uasin Gishu",2.0685,0,0,0,0,2406,0,0,0,0
"3278",2019,2019-09-01,"Uasin Gishu",2.9754,0,0,0,0,3461,0,0,0,0
"3279",2019,2019-07-01,"Uasin Gishu",2.8293,0,0,0,0,3291,0,0,0,0
"3280",2019,2019-05-01,"Uasin Gishu",2.5215,0,0,0,0,2933,0,0,0,0
"3281",2019,2019-04-01,"Uasin Gishu",2.7554,0,0,0,0,3205,0,0,0,0
"3282",2019,2019-02-01,"Uasin Gishu",2.4115,0,0,0,0,2805,0,0,0,0
"3283",2019,2019-06-01,"Uasin Gishu",2.1518,0,0,0,0,2503,0,0,0,0
"3284",2019,2019-10-01,"Uasin Gishu",2.8482,0,0,0,0,3313,0,0,0,0
"3285",2019,2019-01-01,"Uasin Gishu",2.1845,0,0,0,0,2541,0,0,0,0
"3286",2019,2019-11-01,"Uasin Gishu",1.7607,0,0,0,0,2048,0,0,0,0
"3287",2019,2019-03-01,"Uasin Gishu",2.6023,0,0,0,0,3027,0,0,0,0
"3288",2019,2019-08-01,"Vihiga",0.8271,0,NA,0,0,488,0,0,0,0
"3289",2019,2019-06-01,"Vihiga",0.683,0,NA,0,0,403,0,0,0,0
"3290",2019,2019-10-01,"Vihiga",0.8949,0,NA,0,0,528,0,0,0,0
"3291",2019,2019-12-01,"Vihiga",0.6983,0,NA,0,0,412,0,0,0,0
"3292",2019,2019-09-01,"Vihiga",0.8881,0,NA,0,0,524,0,0,0,0
"3293",2019,2019-05-01,"Vihiga",0.8491,0,NA,0,0,501,0,0,0,0
"3294",2019,2019-11-01,"Vihiga",0.6559,0,NA,0,0,387,0,0,0,0
"3295",2019,2019-04-01,"Vihiga",2.8559,0,NA,0,0,1685,0,0,0,0
"3296",2019,2019-02-01,"Vihiga",0.5237,0,NA,0,0,309,0,0,0,0
"3297",2019,2019-07-01,"Vihiga",1.0068,0,NA,0,0,594,0,0,0,0
"3298",2019,2019-03-01,"Vihiga",0.7017,0,NA,0,0,414,0,0,0,0
"3299",2019,2019-01-01,"Vihiga",1.2627,0,NA,0,0,745,0,0,0,0
"3300",2019,2019-10-01,"Wajir",0.7027,0,0,0,0,549,0,0,0,0
"3301",2019,2019-08-01,"Wajir",0.6297,0,0,0,0,492,0,0,0,0
"3302",2019,2019-07-01,"Wajir",0.7757,0,0,0,0,606,0,0,0,0
"3303",2019,2019-09-01,"Wajir",0.7949,0,0,0,0,621,0,0,0,0
"3304",2019,2019-01-01,"Wajir",0.5798,0,0,0,0,453,0,0,0,0
"3305",2019,2019-02-01,"Wajir",0.4224,0,0,0.6253,0,330,0,0,4,0
"3306",2019,2019-06-01,"Wajir",0.7411,0,0,0,0,579,0,0,0,0
"3307",2019,2019-11-01,"Wajir",0.768,0,0,0,0,600,0,0,0,0
"3308",2019,2019-12-01,"Wajir",0.7232,0,0,0,0,565,0,0,0,0
"3309",2019,2019-05-01,"Wajir",0.5722,0,0,0,0,447,0,0,0,0
"3310",2019,2019-03-01,"Wajir",0.5965,0,0,0,0,466,0,0,0,0
"3311",2019,2019-04-01,"Wajir",0.6105,0,0,0,0,477,0,0,0,0
"3312",2019,2019-07-01,"West Pokot",6.1184,0,0,0,0,3801,0,0,0,0
"3313",2019,2019-08-01,"West Pokot",4.7276,0,0,0,0,2937,0,0,0,0
"3314",2019,2019-10-01,"West Pokot",5.2089,0,0,0,0,3236,0,0,0,0
"3315",2019,2019-02-01,"West Pokot",2.7783,0,0,0,0,1726,0,0,0,0
"3316",2019,2019-09-01,"West Pokot",4.5876,0,0,0,0,2850,0,0,0,0
"3317",2019,2019-11-01,"West Pokot",2.6173,0,0,0,0,1626,0,0,0,0
"3318",2019,2019-04-01,"West Pokot",3.0664,0,0,0,0,1905,0,0,0,0
"3319",2019,2019-05-01,"West Pokot",3.031,0,0,0,0,1883,0,0,0,0
"3320",2019,2019-06-01,"West Pokot",3.0584,0,0,0,0,1900,0,0,0,0
"3321",2019,2019-03-01,"West Pokot",3.8101,0,0,0,0,2367,0,0,0,0
"3322",2019,2019-01-01,"West Pokot",3.9003,0,0,0,0,2423,0,0,0,0
"3323",2019,2019-12-01,"West Pokot",5.1027,0,0,0,0,3170,0,0,0,0
"3324",2020,2020-01-01,"Baringo",2.1703,0,0,0,0,1491,0,0,0,0
"3325",2020,2020-03-01,"Baringo",3.3712,0,0,0,0,2316,0,0,0,0
"3326",2020,2020-04-01,"Baringo",1.8049,0,0,0,0,1240,0,0,0,0
"3327",2020,2020-02-01,"Baringo",2.5721,0,0,0,0,1767,0,0,0,0
"3328",2020,2020-10-01,"Baringo",2.6565,0,0,0,0,1825,0,0,0,0
"3329",2020,2020-08-01,"Baringo",2.8457,0,0,0,0,1955,0,0,0,0
"3330",2020,2020-09-01,"Baringo",1.6725,0,0,0,0,1149,0,0,0,0
"3331",2020,2020-11-01,"Baringo",3.2984,0,0,0,0,2266,0,0,0,0
"3332",2020,2020-07-01,"Baringo",2.8079,0,0,0,0,1929,0,0,0,0
"3333",2020,2020-05-01,"Baringo",2.1179,0,0,0,0,1455,0,0,0,0
"3334",2020,2020-06-01,"Baringo",2.5109,0,0,0,0,1725,0,0,0,0
"3335",2020,2020-12-01,"Baringo",1.6579,0,0,0,0,1139,0,0,0,0
"3336",2020,2020-03-01,"Bomet",0.9911,0,NA,0,0,894,0,0,0,0
"3337",2020,2020-02-01,"Bomet",1.6918,0,NA,0,0,1526,0,0,0,0
"3338",2020,2020-01-01,"Bomet",1.5942,0,NA,0,0,1438,0,0,0,0
"3339",2020,2020-05-01,"Bomet",0.6386,0,NA,0,0,576,0,0,0,0
"3340",2020,2020-04-01,"Bomet",0.6641,0,NA,0,0,599,0,0,0,0
"3341",2020,2020-11-01,"Bomet",0.5887,0,NA,0,0,531,0,0,0,0
"3342",2020,2020-10-01,"Bomet",0.6286,0,NA,0,0,567,0,0,0,0
"3343",2020,2020-12-01,"Bomet",0.5621,0,NA,0,0,507,0,0,0,0
"3344",2020,2020-09-01,"Bomet",0.6741,0,NA,0,0,608,0,0,0,0
"3345",2020,2020-06-01,"Bomet",0.8326,0,NA,0,0,751,0,0,0,0
"3346",2020,2020-07-01,"Bomet",1.1131,0,NA,0,0,1004,0,0,0,0
"3347",2020,2020-08-01,"Bomet",0.8326,0,NA,0,0,751,0,0,0,0
"3348",2020,2020-03-01,"Bungoma",2.1947,0,NA,9.1164,0,3731,0,0,2,0
"3349",2020,2020-02-01,"Bungoma",2.4088,0,NA,0,0,4095,0,0,0,0
"3350",2020,2020-06-01,"Bungoma",2.0753,0,NA,0,0,3528,0,0,0,0
"3351",2020,2020-01-01,"Bungoma",2.2071,0,NA,0,0,3752,0,0,0,0
"3352",2020,2020-05-01,"Bungoma",2.0188,0,NA,0,0,3432,0,0,0,0
"3353",2020,2020-04-01,"Bungoma",1.94,0,NA,0,0,3298,0,0,0,0
"3354",2020,2020-09-01,"Bungoma",2.3929,0,NA,0,0,4068,0,0,0,0
"3355",2020,2020-08-01,"Bungoma",2.2212,0,NA,0,0,3776,0,0,0,0
"3356",2020,2020-07-01,"Bungoma",2.1282,0,NA,0,0,3618,0,0,0,0
"3357",2020,2020-11-01,"Bungoma",2.6853,0,NA,0,0,4565,0,0,0,0
"3358",2020,2020-10-01,"Bungoma",2.5282,0,NA,0,0,4298,0,0,0,0
"3359",2020,2020-12-01,"Bungoma",1.9518,0,NA,0,0,3318,0,0,0,0
"3360",2020,2020-01-01,"Busia",0.8173,0,NA,0,0,747,0,0,0,0
"3361",2020,2020-05-01,"Busia",0.593,0,NA,0,0,542,0,0,0,0
"3362",2020,2020-04-01,"Busia",0.4376,0,NA,0,0,400,0,0,0,0
"3363",2020,2020-06-01,"Busia",0.5427,0,NA,0,0,496,0,0,0,0
"3364",2020,2020-03-01,"Busia",0.7484,0,NA,0,0,684,0,0,0,0
"3365",2020,2020-02-01,"Busia",0.7505,0,NA,0,0,686,0,0,0,0
"3366",2020,2020-11-01,"Busia",0.7199,0,NA,0,0,658,0,0,0,0
"3367",2020,2020-09-01,"Busia",0.6751,0,NA,0,0,617,0,0,0,0
"3368",2020,2020-08-01,"Busia",0.7976,0,NA,0,0,729,0,0,0,0
"3369",2020,2020-07-01,"Busia",0.7166,0,NA,0,0,655,0,0,0,0
"3370",2020,2020-10-01,"Busia",0.7199,0,NA,0,0,658,0,0,0,0
"3371",2020,2020-12-01,"Busia",0.64,0,NA,0,0,585,0,0,0,0
"3372",2020,2020-01-01,"Elgeyo Marakwet",6.3418,0,0,0,0,3006,0,0,0,0
"3373",2020,2020-04-01,"Elgeyo Marakwet",4.6835,0,0,0,0,2220,0,0,0,0
"3374",2020,2020-07-01,"Elgeyo Marakwet",5.2827,0,0,0,0,2504,0,0,0,0
"3375",2020,2020-02-01,"Elgeyo Marakwet",5.9325,0,0,0,0,2812,0,0,0,0
"3376",2020,2020-06-01,"Elgeyo Marakwet",5.4283,0,0,0,0,2573,0,0,0,0
"3377",2020,2020-03-01,"Elgeyo Marakwet",4.7025,0,0,0,0,2229,0,0,0,0
"3378",2020,2020-12-01,"Elgeyo Marakwet",2.211,0,0,0,0,1048,0,0,0,0
"3379",2020,2020-11-01,"Elgeyo Marakwet",5.1835,0,0,0,0,2457,0,0,0,0
"3380",2020,2020-08-01,"Elgeyo Marakwet",5.7911,0,0,0,0,2745,0,0,0,0
"3381",2020,2020-09-01,"Elgeyo Marakwet",5.4515,0,0,0,0,2584,0,0,0,0
"3382",2020,2020-05-01,"Elgeyo Marakwet",4.9831,0,0,0,0,2362,0,0,0,0
"3383",2020,2020-10-01,"Elgeyo Marakwet",5.2025,0,0,0,0,2466,0,0,0,0
"3384",2020,2020-02-01,"Embu",0.7297,0,0,0,0,459,0,0,0,0
"3385",2020,2020-06-01,"Embu",1.1145,0,0,0,0,701,0,0,0,0
"3386",2020,2020-11-01,"Embu",1.1526,0,0,0,0,725,0,0,0,0
"3387",2020,2020-01-01,"Embu",0.6836,0,0,0,0,430,0,0,0,0
"3388",2020,2020-07-01,"Embu",0.8156,3.6123,0,0,0,513,1,0,0,0
"3389",2020,2020-04-01,"Embu",0.5882,0,0,0,0,370,0,0,0,0
"3390",2020,2020-10-01,"Embu",1.159,3.6123,0,0,0,729,1,0,0,0
"3391",2020,2020-05-01,"Embu",0.8188,0,0,0,0,515,0,0,0,0
"3392",2020,2020-09-01,"Embu",0.6232,0,0,0,0,392,0,0,0,0
"3393",2020,2020-08-01,"Embu",0.8283,0,0,0,0,521,0,0,0,0
"3394",2020,2020-03-01,"Embu",0.5787,0,0,0,0,364,0,0,0,0
"3395",2020,2020-12-01,"Embu",1.0445,0,0,0,0,657,0,0,0,0
"3396",2020,2020-01-01,"Garissa",0.511,0,0,0,0,440,0,0,0,0
"3397",2020,2020-04-01,"Garissa",0.5343,0,0,0,0,460,0,0,0,0
"3398",2020,2020-02-01,"Garissa",0.8618,0,0,0,0,742,0,0,0,0
"3399",2020,2020-10-01,"Garissa",1.3078,0,0,0,0,1126,0,0,0,0
"3400",2020,2020-12-01,"Garissa",1.0801,0,0,0,0,930,0,0,0,0
"3401",2020,2020-09-01,"Garissa",1.7619,0,0,0,0,1517,0,0,0,0
"3402",2020,2020-07-01,"Garissa",1.7666,0,0,0,0,1521,0,0,0,0
"3403",2020,2020-03-01,"Garissa",0.7689,0,0,0,0,662,0,0,0,0
"3404",2020,2020-11-01,"Garissa",1.0848,0,0,0.2592,0,934,0,0,2,0
"3405",2020,2020-06-01,"Garissa",1.5215,0,0,0,0,1310,0,0,0,0
"3406",2020,2020-08-01,"Garissa",1.4193,0,0,0,0,1222,0,0,0,0
"3407",2020,2020-05-01,"Garissa",0.7863,0,0,0,0,677,0,0,0,0
"3408",2020,2020-02-01,"Homa Bay",0.8425,0,NA,0,0,979,0,0,0,0
"3409",2020,2020-04-01,"Homa Bay",0.6902,0,NA,0,0,802,0,0,0,0
"3410",2020,2020-07-01,"Homa Bay",0.8589,0,NA,0,0,998,0,0,0,0
"3411",2020,2020-12-01,"Homa Bay",0.9096,0,NA,0,0,1057,0,0,0,0
"3412",2020,2020-03-01,"Homa Bay",0.8072,0,NA,0,0,938,0,0,0,0
"3413",2020,2020-09-01,"Homa Bay",0.4587,0,NA,0,0,533,0,0,0,0
"3414",2020,2020-11-01,"Homa Bay",0.9449,0,NA,0,0,1098,0,0,0,0
"3415",2020,2020-06-01,"Homa Bay",0.7427,0,NA,0,0,863,0,0,0,0
"3416",2020,2020-08-01,"Homa Bay",0.5404,0,NA,0,0,628,0,0,0,0
"3417",2020,2020-05-01,"Homa Bay",0.7728,0,NA,0,0,898,0,0,0,0
"3418",2020,2020-01-01,"Homa Bay",0.9372,0,NA,0,0,1089,0,0,0,0
"3419",2020,2020-10-01,"Homa Bay",1.4019,0,NA,0,0,1629,0,0,0,0
"3420",2020,2020-02-01,"Isiolo",3.8095,0,0,0,0,1120,0,0,0,0
"3421",2020,2020-09-01,"Isiolo",2.2925,0,0,0,0,674,0,0,0,0
"3422",2020,2020-03-01,"Isiolo",3.4694,0,0,0,0,1020,0,0,0,0
"3423",2020,2020-04-01,"Isiolo",2.4286,0,0,0,0,714,0,0,0,0
"3424",2020,2020-12-01,"Isiolo",1.5102,0,0,0,0,444,0,0,0,0
"3425",2020,2020-06-01,"Isiolo",2.3061,0,0,0,0,678,0,0,0,0
"3426",2020,2020-08-01,"Isiolo",2.5918,0,0,0,0,762,0,0,0,0
"3427",2020,2020-11-01,"Isiolo",1.7789,0,0,0,0,523,0,0,0,0
"3428",2020,2020-07-01,"Isiolo",2.2823,0,0,0,0,671,0,0,0,0
"3429",2020,2020-01-01,"Isiolo",2.3129,0,3.3589,0,0,680,0,1,0,0
"3430",2020,2020-05-01,"Isiolo",0.8231,0,0,0,0,242,0,0,0,0
"3431",2020,2020-10-01,"Isiolo",2.6701,0,0,0,0,785,0,0,0,0
"3432",2020,2020-02-01,"Kajiado",1.3172,0,0,0,0,1553,0,0,0,0
"3433",2020,2020-08-01,"Kajiado",1.5047,0,0,0,0,1774,0,0,0,0
"3434",2020,2020-01-01,"Kajiado",0.7252,0,0,0,0,855,0,0,0,0
"3435",2020,2020-04-01,"Kajiado",1.2256,0,0,0,0,1445,0,0,0,0
"3436",2020,2020-10-01,"Kajiado",1.4029,0,0,0,0,1654,0,0,0,0
"3437",2020,2020-11-01,"Kajiado",0.9635,0,0,0,0,1136,0,0,0,0
"3438",2020,2020-03-01,"Kajiado",1.0925,0,0,0,0,1288,0,0,0,0
"3439",2020,2020-12-01,"Kajiado",1.4843,0,0,0,0,1750,0,0,0,0
"3440",2020,2020-06-01,"Kajiado",1.201,0,0,0,0,1416,0,0,0,0
"3441",2020,2020-07-01,"Kajiado",1.285,0,0,0,0,1515,0,0,0,0
"3442",2020,2020-05-01,"Kajiado",1.3401,0,0,0,0,1580,0,0,0,0
"3443",2020,2020-09-01,"Kajiado",1.2867,0,0,0,0,1517,0,0,0,0
"3444",2020,2020-08-01,"Kakamega",0.5177,0,NA,0,0,982,0,0,0,0
"3445",2020,2020-04-01,"Kakamega",0.4402,0,NA,0,0,835,0,0,0,0
"3446",2020,2020-10-01,"Kakamega",0.7449,0,NA,0,0,1413,0,0,0,0
"3447",2020,2020-06-01,"Kakamega",0.4423,0,NA,0,0,839,0,0,0,0
"3448",2020,2020-02-01,"Kakamega",0.5451,0,NA,0,0,1034,0,0,0,0
"3449",2020,2020-07-01,"Kakamega",0.5256,0,NA,0,0,997,0,0,0,0
"3450",2020,2020-12-01,"Kakamega",0.3379,0,NA,0,0,641,0,0,0,0
"3451",2020,2020-05-01,"Kakamega",0.5061,0,NA,0,0,960,0,0,0,0
"3452",2020,2020-03-01,"Kakamega",0.4829,0,NA,0,0,916,0,0,0,0
"3453",2020,2020-11-01,"Kakamega",0.6436,0,NA,0,0,1221,0,0,0,0
"3454",2020,2020-01-01,"Kakamega",0.6916,0,NA,0,0,1312,0,0,0,0
"3455",2020,2020-09-01,"Kakamega",0.6273,0,NA,0,0,1190,0,0,0,0
"3456",2020,2020-10-01,"Kericho",2.6096,0,NA,0,0,2393,0,0,0,0
"3457",2020,2020-06-01,"Kericho",3.4351,0,NA,0,0,3150,0,0,0,0
"3458",2020,2020-05-01,"Kericho",2.6881,0,NA,0,0,2465,0,0,0,0
"3459",2020,2020-04-01,"Kericho",3.3053,0,NA,0,0,3031,0,0,0,0
"3460",2020,2020-08-01,"Kericho",3.3326,0,NA,0,0,3056,0,0,0,0
"3461",2020,2020-03-01,"Kericho",3.0491,0,NA,0,0,2796,0,0,0,0
"3462",2020,2020-07-01,"Kericho",3.024,0,NA,0,0,2773,0,0,0,0
"3463",2020,2020-11-01,"Kericho",2.4242,0,NA,0,0,2223,0,0,0,0
"3464",2020,2020-12-01,"Kericho",1.0513,0,NA,0,0,964,0,0,0,0
"3465",2020,2020-01-01,"Kericho",2.3413,0,NA,0,0,2147,0,0,0,0
"3466",2020,2020-09-01,"Kericho",2.9586,0,NA,0,0,2713,0,0,0,0
"3467",2020,2020-02-01,"Kericho",2.892,0,NA,0,0,2652,0,0,0,0
"3468",2020,2020-08-01,"Kiambu",0.2499,0,NA,0,0,625,0,0,0,0
"3469",2020,2020-06-01,"Kiambu",0.2599,0,NA,0,0,650,0,0,0,0
"3470",2020,2020-10-01,"Kiambu",0.1739,0,NA,0,0,435,0,0,0,0
"3471",2020,2020-05-01,"Kiambu",0.2203,0,NA,0,0,551,0,0,0,0
"3472",2020,2020-11-01,"Kiambu",0.2787,0,NA,0,0,697,0,0,0,0
"3473",2020,2020-12-01,"Kiambu",0.2195,0,NA,0,0,549,0,0,0,0
"3474",2020,2020-03-01,"Kiambu",0.3635,0,NA,0,0,909,0,0,0,0
"3475",2020,2020-07-01,"Kiambu",0.2207,0,NA,0,0,552,0,0,0,0
"3476",2020,2020-09-01,"Kiambu",0.2183,0,NA,0,0,546,0,0,0,0
"3477",2020,2020-01-01,"Kiambu",0.2947,0,NA,0,0,737,0,0,0,0
"3478",2020,2020-02-01,"Kiambu",0.2435,0,NA,0,0,609,0,0,0,0
"3479",2020,2020-04-01,"Kiambu",0.1891,0,NA,0,0,473,0,0,0,0
"3480",2020,2020-11-01,"Kilifi",0.0618,0,0,0,0,92,0,0,0,0
"3481",2020,2020-06-01,"Kilifi",0.2055,0,0,0,0,306,0,0,0,0
"3482",2020,2020-08-01,"Kilifi",0.092,0,0,0,0,137,0,0,0,0
"3483",2020,2020-12-01,"Kilifi",0.0396,0,0,0,0,59,0,0,0,0
"3484",2020,2020-10-01,"Kilifi",0.041,0,0,0,0,61,0,0,0,0
"3485",2020,2020-09-01,"Kilifi",0.0934,0,0,0,0,139,0,0,0,0
"3486",2020,2020-05-01,"Kilifi",0.0235,0,0,0,0,35,0,0,0,0
"3487",2020,2020-07-01,"Kilifi",0.0376,0,0,0,0,56,0,0,0,0
"3488",2020,2020-02-01,"Kilifi",0.039,0,0,0,0,58,0,0,0,0
"3489",2020,2020-03-01,"Kilifi",0.0363,0,0,0,0,54,0,0,0,0
"3490",2020,2020-04-01,"Kilifi",0.0128,0,0,0,0,19,0,0,0,0
"3491",2020,2020-01-01,"Kilifi",0.0228,0,0,0,0,34,0,0,0,0
"3492",2020,2020-09-01,"Kirinyaga",0.2386,0,NA,0,0,152,0,0,0,0
"3493",2020,2020-10-01,"Kirinyaga",0.3956,0,NA,0,0,252,0,0,0,0
"3494",2020,2020-06-01,"Kirinyaga",0.1507,0,NA,0,0,96,0,0,0,0
"3495",2020,2020-02-01,"Kirinyaga",0.1978,0,NA,0,0,126,0,0,0,0
"3496",2020,2020-05-01,"Kirinyaga",0.1099,0,NA,0,0,70,0,0,0,0
"3497",2020,2020-12-01,"Kirinyaga",0.416,0,NA,0,0,265,0,0,0,0
"3498",2020,2020-04-01,"Kirinyaga",0.1947,0,NA,0,0,124,0,0,0,0
"3499",2020,2020-03-01,"Kirinyaga",0.1915,0,NA,0,0,122,0,0,0,0
"3500",2020,2020-07-01,"Kirinyaga",0.2763,0,NA,0,0,176,0,0,0,0
"3501",2020,2020-11-01,"Kirinyaga",0.5353,0,NA,0,0,341,0,0,0,0
"3502",2020,2020-01-01,"Kirinyaga",0.2873,0,NA,0,0,183,0,0,0,0
"3503",2020,2020-08-01,"Kirinyaga",0.2606,0,NA,0,0,166,0,0,0,0
"3504",2020,2020-02-01,"Kisii",2.8133,0,NA,0,0,3677,0,0,0,0
"3505",2020,2020-06-01,"Kisii",2.508,0,NA,0,0,3278,0,0,0,0
"3506",2020,2020-01-01,"Kisii",3.1897,2.3057,NA,0,0,4169,1,0,0,0
"3507",2020,2020-04-01,"Kisii",1.8684,0,NA,0,0,2442,0,0,0,0
"3508",2020,2020-12-01,"Kisii",1.4606,0,NA,0,0,1909,0,0,0,0
"3509",2020,2020-05-01,"Kisii",2.0704,0,NA,0,0,2706,0,0,0,0
"3510",2020,2020-07-01,"Kisii",2.5478,0,NA,0,0,3330,0,0,0,0
"3511",2020,2020-11-01,"Kisii",3.2058,0,NA,0,0,4190,0,0,0,0
"3512",2020,2020-03-01,"Kisii",2.7146,0,NA,0,0,3548,0,0,0,0
"3513",2020,2020-08-01,"Kisii",2.3596,0,NA,0,0,3084,0,0,0,0
"3514",2020,2020-09-01,"Kisii",3.2624,0,NA,0,0,4264,0,0,0,0
"3515",2020,2020-10-01,"Kisii",3.6236,0,NA,0,0,4736,0,0,0,0
"3516",2020,2020-02-01,"Kisumu",0.6113,0,NA,0,0,725,0,0,0,0
"3517",2020,2020-07-01,"Kisumu",0.5531,0,NA,0,0,656,0,0,0,0
"3518",2020,2020-04-01,"Kisumu",0.4545,0,NA,0,0,539,0,0,0,0
"3519",2020,2020-12-01,"Kisumu",0.5067,0,NA,0,0,601,0,0,0,0
"3520",2020,2020-03-01,"Kisumu",0.5987,0,NA,0,0,710,0,0,0,0
"3521",2020,2020-05-01,"Kisumu",0.5025,0,NA,0,0,596,0,0,0,0
"3522",2020,2020-11-01,"Kisumu",0.6939,0,NA,0,0,823,0,0,0,0
"3523",2020,2020-09-01,"Kisumu",0.6408,0,NA,0,0,760,0,0,0,0
"3524",2020,2020-08-01,"Kisumu",0.543,0,NA,0,0,644,0,0,0,0
"3525",2020,2020-01-01,"Kisumu",0.7226,0,NA,0,0,857,0,0,0,0
"3526",2020,2020-10-01,"Kisumu",0.7091,0,NA,0,0,841,0,0,0,0
"3527",2020,2020-06-01,"Kisumu",0.425,0,NA,0,0,504,0,0,0,0
"3528",2020,2020-08-01,"Kitui",0.8668,0,0,0,0,1028,0,0,0,0
"3529",2020,2020-07-01,"Kitui",0.9427,0,0,0,0,1118,0,0,0,0
"3530",2020,2020-12-01,"Kitui",0.7943,0,0,0,0,942,0,0,0,0
"3531",2020,2020-04-01,"Kitui",0.7108,0,0,0,0,843,0,0,0,0
"3532",2020,2020-11-01,"Kitui",0.8061,1.455,0,0.3648,0,956,1,0,1,0
"3533",2020,2020-02-01,"Kitui",1.1433,0,0,0,0,1356,0,0,0,0
"3534",2020,2020-05-01,"Kitui",0.7926,0,0,0,0,940,0,0,0,0
"3535",2020,2020-01-01,"Kitui",1.0961,0,0,0,0,1300,0,0,0,0
"3536",2020,2020-09-01,"Kitui",0.8997,0,0,0,0,1067,0,0,0,0
"3537",2020,2020-06-01,"Kitui",0.8727,0,0,0,0,1035,0,0,0,0
"3538",2020,2020-10-01,"Kitui",0.8069,0,0,0.7296,0,957,0,0,2,0
"3539",2020,2020-03-01,"Kitui",0.9865,0,0,0,0,1170,0,0,0,0
"3540",2020,2020-07-01,"Kwale",0.0296,0,0,0,0,26,0,0,0,0
"3541",2020,2020-09-01,"Kwale",0.0341,0,0,0,0,30,0,0,0,0
"3542",2020,2020-12-01,"Kwale",0.0171,0,0,0,0,15,0,0,0,0
"3543",2020,2020-05-01,"Kwale",0.041,0,0,0,0,36,0,0,0,0
"3544",2020,2020-11-01,"Kwale",0.0284,0,0,0,0,25,0,0,0,0
"3545",2020,2020-01-01,"Kwale",0.0125,0,0,0,0,11,0,0,0,0
"3546",2020,2020-02-01,"Kwale",0.4369,0,0,0,0,384,0,0,0,0
"3547",2020,2020-08-01,"Kwale",0.0319,0,0,0,0,28,0,0,0,0
"3548",2020,2020-03-01,"Kwale",0.0364,0,0,0,0,32,0,0,0,0
"3549",2020,2020-10-01,"Kwale",0.041,0,0,0,0,36,0,0,0,0
"3550",2020,2020-06-01,"Kwale",0.0353,0,0,0,0,31,0,0,0,0
"3551",2020,2020-04-01,"Kwale",0.0228,0,0,0,0,20,0,0,0,0
"3552",2020,2020-07-01,"Laikipia",0.4216,0,0,0,0,223,0,0,0,0
"3553",2020,2020-09-01,"Laikipia",0.569,0,0,0,0,301,0,0,0,0
