county,year,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,catt_pop,goat_pop,sheep_pop,cam_pop,pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
Taita Taveta,2022,Clinically confirmed,169,0,0,0,0,114814,202113,46535,2630,360000,469.444444444444,0,0,0,0
Taita Taveta,2022,Lab confirmed,702,15,0,0,0,114814,202113,46535,2630,360000,1950,130.646088456112,0,0,0
Tana River,2014,Clinically confirmed,420,0,0,0,0,271833,590856,448066,53298,277521,1513.39898602268,0,0,0,0
Tana River,2014,Lab confirmed,0,0,0,0,0,271833,590856,448066,53298,277521,0,0,0,0,0
Tana River,2015,Clinically confirmed,135,0,0,0,0,271833,590856,448066,53298,284812,473.996882153842,0,0,0,0
Tana River,2015,Lab confirmed,483,0,0,0,0,271833,590856,448066,53298,284812,1695.85551170597,0,0,0,0
Tana River,2016,Clinically confirmed,179,0,0,8,0,271833,590856,448066,53298,292295,612.395011888674,0,0,13.5396780264565,0
Tana River,2016,Lab confirmed,928,0,0,0,0,271833,590856,448066,53298,292295,3174.87469850665,0,0,0,0
Tana River,2017,Clinically confirmed,129,0,0,0,0,271833,590856,448066,53298,299974,430.037269896724,0,0,0,0
Tana River,2017,Lab confirmed,976,0,0,0,0,271833,590856,448066,53298,299974,3253.61531332716,0,0,0,0
Tana River,2018,Clinically confirmed,160,0,0,0,0,271833,590856,448066,53298,307855,519.725195302984,0,0,0,0
Tana River,2018,Lab confirmed,1126,0,0,0,0,271833,590856,448066,53298,307855,3657.56606194475,0,0,0,0
Tana River,2019,Clinically confirmed,1208,0,0,0,0,271833,590856,448066,53298,315943,3823.47448748667,0,0,0,0
Tana River,2019,Lab confirmed,918,0,0,0,0,271833,590856,448066,53298,315943,2905.58740025891,0,0,0,0
Tana River,2020,Clinically confirmed,362,0,13,0,0,271833,590856,448066,53298,326000,1110.42944785276,0,243.911591429322,0,0
Tana River,2020,Lab confirmed,1962,0,0,0,0,271833,590856,448066,53298,326000,6018.40490797546,0,0,0,0
Tana River,2021,Clinically confirmed,209,0,0,0,0,271833,590856,448066,53298,335000,623.880597014925,0,0,0,0
Tana River,2021,Lab confirmed,1026,0,0,0,0,271833,590856,448066,53298,335000,3062.68656716418,0,0,0,0
Tana River,2022,Clinically confirmed,293,0,0,0,0,271833,590856,448066,53298,344000,851.744186046512,0,0,0,0
Tana River,2022,Lab confirmed,1631,0,0,0,0,271833,590856,448066,53298,344000,4741.27906976744,0,0,0,0
Tharaka Nithi,2014,Clinically confirmed,1401,0,0,0,0,90706,214217,53816,124,372588,3760.18551322104,0,0,0,0
Tharaka Nithi,2014,Lab confirmed,0,0,0,0,0,90706,214217,53816,124,372588,0,0,0,0,0
Tharaka Nithi,2015,Clinically confirmed,1659,0,0,0,0,90706,214217,53816,124,376618,4404.99391956837,0,0,0,0
Tharaka Nithi,2015,Lab confirmed,160,0,0,0,0,90706,214217,53816,124,376618,424.833651073502,0,0,0,0
Tharaka Nithi,2016,Clinically confirmed,1876,0,0,0,0,90706,214217,53816,124,380691,4927.88114244886,0,0,0,0
Tharaka Nithi,2016,Lab confirmed,4901,0,0,0,0,90706,214217,53816,124,380691,12873.9581445319,0,0,0,0
Tharaka Nithi,2017,Clinically confirmed,1536,0,0,0,0,90706,214217,53816,124,384808,3991.60100621609,0,0,0,0
Tharaka Nithi,2017,Lab confirmed,5556,0,0,0,0,90706,214217,53816,124,384808,14438.3692646723,0,0,0,0
Tharaka Nithi,2018,Clinically confirmed,1222,1,0,0,0,90706,214217,53816,124,388970,3141.63045993264,11.0246290212334,0,0,0
Tharaka Nithi,2018,Lab confirmed,5549,0,0,0,0,90706,214217,53816,124,388970,14265.8816875337,0,0,0,0
Tharaka Nithi,2019,Clinically confirmed,1045,3,0,6,0,90706,214217,53816,124,393177,2657.83603822197,33.0738870637003,0,28.0089815467493,0
Tharaka Nithi,2019,Lab confirmed,8972,0,0,0,0,90706,214217,53816,124,393177,22819.2391721795,0,0,0,0
Tharaka Nithi,2019,Post Mortem,0,1,0,0,0,90706,214217,53816,124,393177,0,11.0246290212334,0,0,0
Tharaka Nithi,2020,Clinically confirmed,1433,0,0,0,0,90706,214217,53816,124,403000,3555.83126550869,0,0,0,0
Tharaka Nithi,2020,Lab confirmed,7258,0,0,0,0,90706,214217,53816,124,403000,18009.9255583127,0,0,0,0
Tharaka Nithi,2021,Clinically confirmed,2179,0,0,0,0,90706,214217,53816,124,408000,5340.6862745098,0,0,0,0
Tharaka Nithi,2021,Lab confirmed,9340,0,0,0,0,90706,214217,53816,124,408000,22892.1568627451,0,0,0,0
Tharaka Nithi,2022,Clinically confirmed,1366,0,0,0,0,90706,214217,53816,124,412000,3315.53398058252,0,0,0,0
Tharaka Nithi,2022,Lab confirmed,6418,0,0,0,0,90706,214217,53816,124,412000,15577.6699029126,0,0,0,0
Trans Nzoia,2014,Clinically confirmed,5813,0,0,0,0,183468,28199,136345,0,901143,6450.69650432839,0,,0,0
Trans Nzoia,2014,Lab confirmed,0,0,0,0,0,183468,28199,136345,0,901143,0,0,,0,0
Trans Nzoia,2015,Clinically confirmed,6856,0,0,0,0,183468,28199,136345,0,918316,7465.83964561219,0,,0,0
Trans Nzoia,2015,Lab confirmed,12319,0,0,0,0,183468,28199,136345,0,918316,13414.7722570444,0,,0,0
Trans Nzoia,2016,Clinically confirmed,5733,0,0,0,0,183468,28199,136345,0,935816,6126.20429657112,0,,0,0
Trans Nzoia,2016,Lab confirmed,21084,0,0,0,0,183468,28199,136345,0,935816,22530.0700137634,0,,0,0
Trans Nzoia,2017,Clinically confirmed,3765,0,0,0,0,183468,28199,136345,0,953649,3947.99344412882,0,,0,0
Trans Nzoia,2017,Lab confirmed,17583,0,0,0,0,183468,28199,136345,0,953649,18437.601255808,0,,0,0
Trans Nzoia,2018,Clinically confirmed,4212,0,0,0,0,183468,28199,136345,0,971822,4334.12703149342,0,,0,0
Trans Nzoia,2018,Lab confirmed,23621,0,0,0,0,183468,28199,136345,0,971822,24305.8914080974,0,,0,0
Trans Nzoia,2019,Clinically confirmed,6841,0,0,0,0,183468,28199,136345,0,990341,6907.72168374328,0,,0,0
Trans Nzoia,2019,Lab confirmed,28410,0,0,0,0,183468,28199,136345,0,990341,28687.088588678,0,,0,0
Trans Nzoia,2020,Clinically confirmed,6147,3,0,0,0,183468,28199,136345,0,1010000,6086.13861386139,16.3516253515599,,0,0
Trans Nzoia,2020,Lab confirmed,24348,0,0,0,0,183468,28199,136345,0,1010000,24106.9306930693,0,,0,0
Trans Nzoia,2021,Clinically confirmed,6228,2,0,0,0,183468,28199,136345,0,1030000,6046.60194174757,10.9010835677066,,0,0
Trans Nzoia,2021,Lab confirmed,28529,0,0,0,0,183468,28199,136345,0,1030000,27698.0582524272,0,,0,0
Trans Nzoia,2022,Clinically confirmed,6256,1,0,0,0,183468,28199,136345,0,1049000,5963.77502383222,5.45054178385332,,0,0
Trans Nzoia,2022,Lab confirmed,23939,0,0,0,0,183468,28199,136345,0,1049000,22820.7816968541,0,,0,0
Turkana,2014,Clinically confirmed,1512,0,0,0,0,324804,1990929,1053756,261923,813827,1857.88871590645,0,0,0,0
Turkana,2014,Lab confirmed,75,0,0,0,0,324804,1990929,1053756,261923,813827,92.1571783683756,0,0,0,0
Turkana,2015,Clinically confirmed,1321,0,0,0,0,324804,1990929,1053756,261923,835294,1581.47909598297,0,0,0,0
Turkana,2015,Lab confirmed,6964,0,0,0,0,324804,1990929,1053756,261923,835294,8337.18427284286,0,0,0,0
Turkana,2016,Clinically confirmed,2558,0,0,0,0,324804,1990929,1053756,261923,857327,2983.69233676299,0,0,0,0
Turkana,2016,Lab confirmed,7950,0,0,0,0,324804,1990929,1053756,261923,857327,9273.00784881381,0,0,0,0
Turkana,2017,Clinically confirmed,3712,0,0,0,0,324804,1990929,1053756,261923,879942,4218.45985303577,0,0,0,0
Turkana,2017,Lab confirmed,9946,0,0,0,0,324804,1990929,1053756,261923,879942,11303.0176988938,0,0,0,0
Turkana,2018,Clinically confirmed,2667,0,0,0,0,324804,1990929,1053756,261923,903153,2952.98803192815,0,0,0,0
Turkana,2018,Lab confirmed,7960,0,0,0,0,324804,1990929,1053756,261923,903153,8813.5675793581,0,0,0,0
Turkana,2019,Clinically confirmed,2737,0,0,0,0,324804,1990929,1053756,261923,926976,2952.61150234742,0,0,0,0
Turkana,2019,Lab confirmed,9001,0,0,0,0,324804,1990929,1053756,261923,926976,9710.06800607567,0,0,0,0
Turkana,2020,Clinically confirmed,3292,0,0,1,0,324804,1990929,1053756,261923,946000,3479.91543340381,0,0,0.502278082242009,0
Turkana,2020,Lab confirmed,10728,28,0,48,10,324804,1990929,1053756,261923,946000,11340.3805496829,86.205834903511,0,24.1093479476164,9.48986292841986
Turkana,2021,Clinically confirmed,3015,0,0,0,1,324804,1990929,1053756,261923,972000,3101.85185185185,0,0,0,0.948986292841986
Turkana,2021,Lab confirmed,10671,27,0,74,6,324804,1990929,1053756,261923,972000,10978.3950617284,83.1270550855285,0,37.1685780859086,5.69391775705192
Turkana,2022,Clinically confirmed,2185,0,0,42,0,324804,1990929,1053756,261923,997000,2191.57472417252,0,0,21.0956794541644,0
Turkana,2022,Lab confirmed,9647,0,0,10,0,324804,1990929,1053756,261923,997000,9676.02808425276,0,0,5.02278082242009,0
Uasin Gishu,2014,Clinically confirmed,6749,0,0,0,0,278422,45854,219925,148,1050892,6422.16326701507,0,0,0,0
Uasin Gishu,2014,Lab confirmed,0,2,0,0,0,278422,45854,219925,148,1050892,0,7.18334039695139,0,0,0
Uasin Gishu,2015,Clinically confirmed,6894,0,0,0,0,278422,45854,219925,148,1072448,6428.28370233335,0,0,0,0
Uasin Gishu,2015,Lab confirmed,10105,8,0,0,0,278422,45854,219925,148,1072448,9422.36826400907,28.7333615878056,0,0,0
Uasin Gishu,2016,Clinically confirmed,8045,0,0,0,0,278422,45854,219925,148,1094446,7350.75097355192,0,0,0,0
Uasin Gishu,2016,Lab confirmed,23359,0,0,0,0,278422,45854,219925,148,1094446,21343.2183954256,0,0,0,0
Uasin Gishu,2017,Clinically confirmed,8991,0,0,0,0,278422,45854,219925,148,1116896,8049.98853966708,0,0,0,0
Uasin Gishu,2017,Lab confirmed,29570,0,0,0,0,278422,45854,219925,148,1116896,26475.1597283901,0,0,0,0
Uasin Gishu,2018,Clinically confirmed,9118,0,0,0,0,278422,45854,219925,148,1139806,7999.60695065651,0,0,0,0
Uasin Gishu,2018,Lab confirmed,27036,0,0,0,0,278422,45854,219925,148,1139806,23719.8260054781,0,0,0,0
Uasin Gishu,2019,Clinically confirmed,7626,0,0,0,0,278422,45854,219925,148,1163186,6556.13117764485,0,0,0,0
Uasin Gishu,2019,Lab confirmed,26918,0,0,0,0,278422,45854,219925,148,1163186,23141.6127773202,0,0,0,0
Uasin Gishu,2020,Clinically confirmed,7303,0,0,0,0,278422,45854,219925,148,1183000,6173.28825021133,0,0,0,0
Uasin Gishu,2020,Lab confirmed,22411,0,0,0,0,278422,45854,219925,148,1183000,18944.2096365173,0,0,0,0
Uasin Gishu,2021,Clinically confirmed,16929,0,0,0,0,278422,45854,219925,148,1208000,14014.0728476821,0,0,0,0
Uasin Gishu,2021,Lab confirmed,21024,0,0,0,0,278422,45854,219925,148,1208000,17403.9735099338,0,0,0,0
Uasin Gishu,2022,Clinically confirmed,4335,0,0,0,0,278422,45854,219925,148,1233000,3515.81508515815,0,0,0,0
Uasin Gishu,2022,Lab confirmed,18324,0,0,0,0,278422,45854,219925,148,1233000,14861.3138686131,0,0,0,0
Vihiga,2014,Clinically confirmed,515,0,0,0,0,126618,30854,6145,0,565646,910.463434727727,0,,0,0
Vihiga,2014,Lab confirmed,112,0,0,0,0,126618,30854,6145,0,565646,198.003698426224,0,,0,0
Vihiga,2015,Clinically confirmed,1059,0,0,0,0,126618,30854,6145,0,570438,1856.46818760321,0,,0,0
Vihiga,2015,Lab confirmed,3038,0,0,0,0,126618,30854,6145,0,570438,5325.73215669363,0,,0,0
Vihiga,2016,Clinically confirmed,1099,0,0,0,0,126618,30854,6145,0,575270,1910.40728701305,0,,0,0
Vihiga,2016,Lab confirmed,4873,0,0,0,0,126618,30854,6145,0,575270,8470.8050132981,0,,0,0
Vihiga,2017,Clinically confirmed,1043,0,0,0,0,126618,30854,6145,0,580143,1797.8326033409,0,,0,0
Vihiga,2017,Lab confirmed,3117,0,0,0,0,126618,30854,6145,0,580143,5372.81325466307,0,,0,0
Vihiga,2018,Clinically confirmed,829,0,0,0,0,126618,30854,6145,0,585057,1416.95595471894,0,,0,0
Vihiga,2018,Lab confirmed,4950,0,0,0,0,126618,30854,6145,0,585057,8460.71408426871,0,,0,0
Vihiga,2019,Clinically confirmed,2141,0,0,0,0,126618,30854,6145,0,590013,3628.73360417482,0,,0,0
Vihiga,2019,Lab confirmed,4849,0,0,0,0,126618,30854,6145,0,590013,8218.46298301902,0,,0,0
Vihiga,2020,Clinically confirmed,738,0,0,0,0,126618,30854,6145,0,610000,1209.83606557377,0,,0,0
Vihiga,2020,Lab confirmed,5079,0,0,0,0,126618,30854,6145,0,610000,8326.22950819672,0,,0,0
Vihiga,2021,Clinically confirmed,684,2,0,0,0,126618,30854,6145,0,615000,1112.19512195122,15.7955424979071,,0,0
Vihiga,2021,Lab confirmed,4614,0,0,0,0,126618,30854,6145,0,615000,7502.43902439024,0,,0,0
Vihiga,2022,Clinically confirmed,749,1,0,1,0,126618,30854,6145,0,620000,1208.06451612903,7.89777124895355,,32.4107084980878,0
Vihiga,2022,Lab confirmed,3233,0,0,0,0,126618,30854,6145,0,620000,5214.51612903226,0,,0,0
Wajir,2014,Clinically confirmed,752,0,0,0,0,867231,3198284,2190638,1176532,684141,1099.18861755106,0,0,0,0
Wajir,2014,Lab confirmed,0,0,0,0,0,867231,3198284,2190638,1176532,684141,0,0,0,0,0
Wajir,2015,Clinically confirmed,1589,0,0,0,0,867231,3198284,2190638,1176532,702548,2261.76716751026,0,0,0,0
Wajir,2015,Lab confirmed,1770,0,0,0,0,867231,3198284,2190638,1176532,702548,2519.4008096244,0,0,0,0
Wajir,2016,Clinically confirmed,2073,0,0,0,0,867231,3198284,2190638,1176532,721450,2873.3799986139,0,0,0,0
Wajir,2016,Lab confirmed,8891,0,0,0,0,867231,3198284,2190638,1176532,721450,12323.7923626031,0,0,0,0
Wajir,2017,Clinically confirmed,1093,0,0,0,0,867231,3198284,2190638,1176532,740861,1475.31048334303,0,0,0,0
Wajir,2017,Lab confirmed,6588,0,0,0,0,867231,3198284,2190638,1176532,740861,8892.35632595048,0,0,0,0
Wajir,2018,Clinically confirmed,1048,0,0,0,0,867231,3198284,2190638,1176532,760794,1377.50823481784,0,0,0,0
Wajir,2018,Lab confirmed,8699,0,0,0,0,867231,3198284,2190638,1176532,760794,11434.1069987408,0,0,0,0
Wajir,2019,Clinically confirmed,574,0,0,8,0,867231,3198284,2190638,1176532,781263,734.707774462633,0,0,2.50134134429588,0
Wajir,2019,Lab confirmed,5611,0,0,0,0,867231,3198284,2190638,1176532,781263,7181.96049217741,0,0,0,0
Wajir,2020,Clinically confirmed,740,0,0,0,0,867231,3198284,2190638,1176532,804000,920.398009950249,0,0,0,0
Wajir,2020,Lab confirmed,6897,0,0,0,0,867231,3198284,2190638,1176532,804000,8578.35820895522,0,0,0,0
Wajir,2021,Clinically confirmed,480,0,0,0,0,867231,3198284,2190638,1176532,826000,581.113801452785,0,0,0,0
Wajir,2021,Lab confirmed,5482,0,0,0,0,867231,3198284,2190638,1176532,826000,6636.80387409201,0,0,0,0
Wajir,2022,Clinically confirmed,582,0,0,0,0,867231,3198284,2190638,1176532,848000,686.320754716981,0,0,0,0
Wajir,2022,Lab confirmed,3903,0,0,0,0,867231,3198284,2190638,1176532,848000,4602.59433962264,0,0,0,0
West Pokot,2014,Clinically confirmed,2624,0,0,0,0,416838,764175,358293,19389,553860,4737.65933629437,0,0,0,0
West Pokot,2014,Lab confirmed,0,0,0,0,0,416838,764175,358293,19389,553860,0,0,0,0,0
West Pokot,2015,Clinically confirmed,2900,0,0,0,0,416838,764175,358293,19389,566725,5117.12029644007,0,0,0,0
West Pokot,2015,Lab confirmed,11270,0,0,0,0,416838,764175,358293,19389,566725,19886.1881865102,0,0,0,0
West Pokot,2016,Clinically confirmed,4080,0,0,0,0,416838,764175,358293,19389,579888,7035.8414038573,0,0,0,0
West Pokot,2016,Lab confirmed,18743,0,0,0,0,416838,764175,358293,19389,579888,32321.7586844356,0,0,0,0
West Pokot,2017,Clinically confirmed,3608,0,0,0,0,416838,764175,358293,19389,593357,6080.65633337097,0,0,0,0
West Pokot,2017,Lab confirmed,17860,0,0,0,0,416838,764175,358293,19389,593357,30099.9229806002,0,0,0,0
West Pokot,2018,Clinically confirmed,5144,0,0,0,0,416838,764175,358293,19389,607139,8472.52441368451,0,0,0,0
West Pokot,2018,Lab confirmed,19733,0,0,0,0,416838,764175,358293,19389,607139,32501.6182455747,0,0,0,0
West Pokot,2019,Clinically confirmed,5656,0,0,0,0,416838,764175,358293,19389,621241,9104.35724622168,0,0,0,0
West Pokot,2019,Lab confirmed,24168,0,0,0,0,416838,764175,358293,19389,621241,38902.7768611537,0,0,0,0
West Pokot,2020,Clinically confirmed,9582,9,0,0,0,416838,764175,358293,19389,631000,15185.4199683043,21.5911217307443,0,0,0
West Pokot,2020,Lab confirmed,30736,0,0,0,0,416838,764175,358293,19389,631000,48709.9841521395,0,0,0,0
West Pokot,2020,Post Mortem,0,7,0,0,0,416838,764175,358293,19389,631000,0,16.7930946794678,0,0,0
West Pokot,2021,Clinically confirmed,7844,3,0,0,0,416838,764175,358293,19389,646000,12142.4148606811,7.19704057691477,0,0,0
West Pokot,2021,Lab confirmed,35825,0,0,0,0,416838,764175,358293,19389,646000,55456.6563467492,0,0,0,0
West Pokot,2022,Clinically confirmed,5398,4,0,1,2,416838,764175,358293,19389,661000,8166.41452344932,9.59605410255303,0,1.30860077861746,5.58202365103421
West Pokot,2022,Lab confirmed,26752,0,0,0,0,416838,764175,358293,19389,661000,40472.0121028744,0,0,0,0
