periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
201701,Jan-17,201701,,ob6SxuRcqU4,Nakuru County,KE_County_32,,489,,,2776
201701,Jan-17,201701,,t0J75eHKxz5,Nandi County,KE_County_29,,1199,,,1188
201701,Jan-17,201701,,kqJ83J2D72s,Narok County,KE_County_33,,290,,,1124
201701,Jan-17,201701,,uepLTG8wGWJ,Nyamira County,KE_County_46,,245,,,1153
201701,Jan-17,201701,,mYZacFNIB3h,Nyandarua County,KE_County_18,,203,,,729
201701,Jan-17,201701,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,,,126
201701,Jan-17,201701,,o36zCRjSd4G,Samburu County,KE_County_25,,117,,,334
201701,Jan-17,201701,,u4t9H8XyU9P,Siaya County,KE_County_41,,77,,,853
201701,Jan-17,201701,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12,,,19
201701,Jan-17,201701,,JsH2bnvNt2d,Tana River County,KE_County_4,,25,,,106
201701,Jan-17,201701,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,112,,,286
201701,Jan-17,201701,,mThvosEflAU,Trans Nzoia County,KE_County_26,,348,,,1212
201701,Jan-17,201701,,kphDeKClFch,Turkana County,KE_County_23,,338,,,1151
201701,Jan-17,201701,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,608,,,1983
201701,Jan-17,201701,,sANMZ3lpqGs,Vihiga County,KE_County_38,,125,,,189
201701,Jan-17,201701,,CeLsrJOH0g9,Wajir County,KE_County_8,,199,,,503
201701,Jan-17,201701,,XWALbfAPa6n,West Pokot County,KE_County_24,,367,,,1586
201702,Feb-17,201702,,vvOK1BxTbet,Baringo County,KE_County_30,,321,,,813
201702,Feb-17,201702,,HMNARUV2CW4,Bomet County,KE_County_36,,127,,,416
201702,Feb-17,201702,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,368,,,1935
201702,Feb-17,201702,,Tvf1zgVZ0K4,Busia County,KE_County_40,,86,,,308
201702,Feb-17,201702,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,361,,,1328
201702,Feb-17,201702,,PFu8alU2KWG,Embu County,KE_County_14,,78,,,157
201702,Feb-17,201702,,uyOrcHZBpW0,Garissa County,KE_County_7,,160,,,981
201702,Feb-17,201702,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,305,,,300
201702,Feb-17,201702,,bzOfj0iwfDH,Isiolo County,KE_County_11,,87,,,57
201702,Feb-17,201702,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,272,,,1456
201702,Feb-17,201702,,BjC1xL40gHo,Kakamega County,KE_County_37,,162,,,1038
201702,Feb-17,201702,,ihZsJ8alvtb,Kericho County,KE_County_35,,118,,,1701
201702,Feb-17,201702,,qKzosKQPl6G,Kiambu County,KE_County_22,,56,,,841
201702,Feb-17,201702,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,12
201702,Feb-17,201702,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,10,,,73
201702,Feb-17,201702,,sPkRcDvhGWA,Kisii County,KE_County_45,,540,,,1748
201702,Feb-17,201702,,tAbBVBbueqD,Kisumu County,KE_County_42,,20,,,617
201702,Feb-17,201702,,j8o6iO4Njsi,Kitui County,KE_County_15,,128,,,699
201702,Feb-17,201702,,N7YETT3A9r1,Kwale County,KE_County_2,,29,,,8
201702,Feb-17,201702,,xuFdFy6t9AH,Laikipia County,KE_County_31,,86,,,673
201702,Feb-17,201702,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,1
201702,Feb-17,201702,,yhCUgGcCcOo,Machakos County,KE_County_16,,217,,,713
201702,Feb-17,201702,,BoDytkJQ4Qi,Makueni County,KE_County_17,,225,,,859
201702,Feb-17,201702,,R6f9znhg37c,Mandera County,KE_County_9,,36,,,1011
201702,Feb-17,201702,,Eey8fT4Im3y,Marsabit County,KE_County_10,,241,,,495
201702,Feb-17,201702,,Y52XNJ50hYb,Meru County,KE_County_12,,60,,,621
201702,Feb-17,201702,,fVra3Pwta0Q,Migori County,KE_County_44,,339,,,1155
201702,Feb-17,201702,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3,,,50
201702,Feb-17,201702,,ahwTMNAJvrL,Muranga County,KE_County_21,,23,,,147
201702,Feb-17,201702,,jkG3zaihdSs,Nairobi County,KE_County_47,,303,,,272
201702,Feb-17,201702,,ob6SxuRcqU4,Nakuru County,KE_County_32,,501,,,2899
201702,Feb-17,201702,,t0J75eHKxz5,Nandi County,KE_County_29,,1212,,,1562
201702,Feb-17,201702,,kqJ83J2D72s,Narok County,KE_County_33,,320,,,1307
201702,Feb-17,201702,,uepLTG8wGWJ,Nyamira County,KE_County_46,,189,,,1028
201702,Feb-17,201702,,mYZacFNIB3h,Nyandarua County,KE_County_18,,159,,,362
201702,Feb-17,201702,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2,,,168
201702,Feb-17,201702,,o36zCRjSd4G,Samburu County,KE_County_25,,164,,,472
201702,Feb-17,201702,,u4t9H8XyU9P,Siaya County,KE_County_41,,54,,,237
201702,Feb-17,201702,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12,,,49
201702,Feb-17,201702,,JsH2bnvNt2d,Tana River County,KE_County_4,,11,,,67
201702,Feb-17,201702,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,83,,,557
201702,Feb-17,201702,,mThvosEflAU,Trans Nzoia County,KE_County_26,,287,,,375
201702,Feb-17,201702,,kphDeKClFch,Turkana County,KE_County_23,,405,,,1254
201702,Feb-17,201702,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,754,,,2721
201702,Feb-17,201702,,sANMZ3lpqGs,Vihiga County,KE_County_38,,96,,,263
201702,Feb-17,201702,,CeLsrJOH0g9,Wajir County,KE_County_8,,184,,,814
201702,Feb-17,201702,,XWALbfAPa6n,West Pokot County,KE_County_24,,384,,,1773
201703,Mar-17,201703,,vvOK1BxTbet,Baringo County,KE_County_30,,210,,,708
201703,Mar-17,201703,,HMNARUV2CW4,Bomet County,KE_County_36,,78,,,697
201703,Mar-17,201703,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,416,,,2230
201703,Mar-17,201703,,Tvf1zgVZ0K4,Busia County,KE_County_40,,121,,,348
201703,Mar-17,201703,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,424,,,1620
201703,Mar-17,201703,,PFu8alU2KWG,Embu County,KE_County_14,,61,,,90
201703,Mar-17,201703,,uyOrcHZBpW0,Garissa County,KE_County_7,,108,,,986
201703,Mar-17,201703,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,155,,,1454
201703,Mar-17,201703,,bzOfj0iwfDH,Isiolo County,KE_County_11,,113,,,414
201703,Mar-17,201703,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,268,,,1593
201703,Mar-17,201703,,BjC1xL40gHo,Kakamega County,KE_County_37,,190,,,811
201703,Mar-17,201703,,ihZsJ8alvtb,Kericho County,KE_County_35,,413,,,1569
201703,Mar-17,201703,,qKzosKQPl6G,Kiambu County,KE_County_22,,112,,,1004
201703,Mar-17,201703,,nrI2khZx3d0,Kilifi County,KE_County_3,,3,,,9
201703,Mar-17,201703,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,9,,,170
201703,Mar-17,201703,,sPkRcDvhGWA,Kisii County,KE_County_45,,837,,,2792
201703,Mar-17,201703,,tAbBVBbueqD,Kisumu County,KE_County_42,,41,,,826
201703,Mar-17,201703,,j8o6iO4Njsi,Kitui County,KE_County_15,,142,,,626
201703,Mar-17,201703,,N7YETT3A9r1,Kwale County,KE_County_2,,46,,,8
201703,Mar-17,201703,,xuFdFy6t9AH,Laikipia County,KE_County_31,,82,,,853
201703,Mar-17,201703,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,
201703,Mar-17,201703,,yhCUgGcCcOo,Machakos County,KE_County_16,,203,,,608
201703,Mar-17,201703,,BoDytkJQ4Qi,Makueni County,KE_County_17,,312,,,1134
201703,Mar-17,201703,,R6f9znhg37c,Mandera County,KE_County_9,,56,,,188
201703,Mar-17,201703,,Eey8fT4Im3y,Marsabit County,KE_County_10,,348,,,584
201703,Mar-17,201703,,Y52XNJ50hYb,Meru County,KE_County_12,,37,,,506
201703,Mar-17,201703,,fVra3Pwta0Q,Migori County,KE_County_44,,300,,,983
201703,Mar-17,201703,,wsBsC6gjHvn,Mombasa County,KE_County_1,,31,,,37
201703,Mar-17,201703,,ahwTMNAJvrL,Muranga County,KE_County_21,,24,,,193
201703,Mar-17,201703,,jkG3zaihdSs,Nairobi County,KE_County_47,,231,,,197
201703,Mar-17,201703,,ob6SxuRcqU4,Nakuru County,KE_County_32,,643,,,2956
201703,Mar-17,201703,,t0J75eHKxz5,Nandi County,KE_County_29,,1278,,,1904
201703,Mar-17,201703,,kqJ83J2D72s,Narok County,KE_County_33,,497,,,1708
201703,Mar-17,201703,,uepLTG8wGWJ,Nyamira County,KE_County_46,,203,,,1396
201703,Mar-17,201703,,mYZacFNIB3h,Nyandarua County,KE_County_18,,319,,,1257
201703,Mar-17,201703,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,,,162
201703,Mar-17,201703,,o36zCRjSd4G,Samburu County,KE_County_25,,92,,,393
201703,Mar-17,201703,,u4t9H8XyU9P,Siaya County,KE_County_41,,104,,,274
201703,Mar-17,201703,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,7,,,32
201703,Mar-17,201703,,JsH2bnvNt2d,Tana River County,KE_County_4,,21,,,87
201703,Mar-17,201703,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,204,,,709
201703,Mar-17,201703,,mThvosEflAU,Trans Nzoia County,KE_County_26,,413,,,1260
201703,Mar-17,201703,,kphDeKClFch,Turkana County,KE_County_23,,506,,,1149
201703,Mar-17,201703,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,944,,,2863
201703,Mar-17,201703,,sANMZ3lpqGs,Vihiga County,KE_County_38,,122,,,173
201703,Mar-17,201703,,CeLsrJOH0g9,Wajir County,KE_County_8,,126,,,1031
201703,Mar-17,201703,,XWALbfAPa6n,West Pokot County,KE_County_24,,466,,,1588
201704,Apr-17,201704,,vvOK1BxTbet,Baringo County,KE_County_30,,373,,,445
201704,Apr-17,201704,,HMNARUV2CW4,Bomet County,KE_County_36,,38,,,471
201704,Apr-17,201704,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,444,,,2798
201704,Apr-17,201704,,Tvf1zgVZ0K4,Busia County,KE_County_40,,69,,,411
201704,Apr-17,201704,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,374,,,1153
201704,Apr-17,201704,,PFu8alU2KWG,Embu County,KE_County_14,,34,,,141
201704,Apr-17,201704,,uyOrcHZBpW0,Garissa County,KE_County_7,,85,,,1058
201704,Apr-17,201704,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,174,,,566
201704,Apr-17,201704,,bzOfj0iwfDH,Isiolo County,KE_County_11,,52,,,355
201704,Apr-17,201704,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,208,,,1333
201704,Apr-17,201704,,BjC1xL40gHo,Kakamega County,KE_County_37,,218,,,876
201704,Apr-17,201704,,ihZsJ8alvtb,Kericho County,KE_County_35,,297,,,2282
201704,Apr-17,201704,,qKzosKQPl6G,Kiambu County,KE_County_22,,64,,,675
201704,Apr-17,201704,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,,,9
201704,Apr-17,201704,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,16,,,232
201704,Apr-17,201704,,sPkRcDvhGWA,Kisii County,KE_County_45,,722,,,2692
201704,Apr-17,201704,,tAbBVBbueqD,Kisumu County,KE_County_42,,211,,,505
201704,Apr-17,201704,,j8o6iO4Njsi,Kitui County,KE_County_15,,148,,,680
201704,Apr-17,201704,,N7YETT3A9r1,Kwale County,KE_County_2,,38,,,4
201704,Apr-17,201704,,xuFdFy6t9AH,Laikipia County,KE_County_31,,64,,,395
201704,Apr-17,201704,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,
201704,Apr-17,201704,,yhCUgGcCcOo,Machakos County,KE_County_16,,98,,,831
201704,Apr-17,201704,,BoDytkJQ4Qi,Makueni County,KE_County_17,,162,,,823
201704,Apr-17,201704,,R6f9znhg37c,Mandera County,KE_County_9,,70,,,213
201704,Apr-17,201704,,Eey8fT4Im3y,Marsabit County,KE_County_10,,172,,,416
201704,Apr-17,201704,,Y52XNJ50hYb,Meru County,KE_County_12,,44,,,945
201704,Apr-17,201704,,fVra3Pwta0Q,Migori County,KE_County_44,,286,,,1269
201704,Apr-17,201704,,wsBsC6gjHvn,Mombasa County,KE_County_1,,14,,,198
201704,Apr-17,201704,,ahwTMNAJvrL,Muranga County,KE_County_21,,15,,,126
201704,Apr-17,201704,,jkG3zaihdSs,Nairobi County,KE_County_47,,396,,,357
201704,Apr-17,201704,,ob6SxuRcqU4,Nakuru County,KE_County_32,,625,,,2523
201704,Apr-17,201704,,t0J75eHKxz5,Nandi County,KE_County_29,,916,,,1461
201704,Apr-17,201704,,kqJ83J2D72s,Narok County,KE_County_33,,247,,,1886
201704,Apr-17,201704,,uepLTG8wGWJ,Nyamira County,KE_County_46,,209,,,1147
201704,Apr-17,201704,,mYZacFNIB3h,Nyandarua County,KE_County_18,,194,,,968
201704,Apr-17,201704,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,,93
201704,Apr-17,201704,,o36zCRjSd4G,Samburu County,KE_County_25,,42,,,199
201704,Apr-17,201704,,u4t9H8XyU9P,Siaya County,KE_County_41,,74,,,247
201704,Apr-17,201704,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,4,,,21
201704,Apr-17,201704,,JsH2bnvNt2d,Tana River County,KE_County_4,,17,,,160
201704,Apr-17,201704,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,87,,,420
201704,Apr-17,201704,,mThvosEflAU,Trans Nzoia County,KE_County_26,,337,,,1509
201704,Apr-17,201704,,kphDeKClFch,Turkana County,KE_County_23,,300,,,812
201704,Apr-17,201704,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,776,,,2357
201704,Apr-17,201704,,sANMZ3lpqGs,Vihiga County,KE_County_38,,109,,,373
201704,Apr-17,201704,,CeLsrJOH0g9,Wajir County,KE_County_8,,81,,,467
201704,Apr-17,201704,,XWALbfAPa6n,West Pokot County,KE_County_24,,292,,,962
201705,May-17,201705,,vvOK1BxTbet,Baringo County,KE_County_30,,220,,,561
201705,May-17,201705,,HMNARUV2CW4,Bomet County,KE_County_36,,88,,,528
201705,May-17,201705,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,661,,,2554
201705,May-17,201705,,Tvf1zgVZ0K4,Busia County,KE_County_40,,32,,,256
201705,May-17,201705,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,266,,,1181
201705,May-17,201705,,PFu8alU2KWG,Embu County,KE_County_14,,71,,,63
201705,May-17,201705,,uyOrcHZBpW0,Garissa County,KE_County_7,,149,,,1273
201705,May-17,201705,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,197,,,1034
201705,May-17,201705,,bzOfj0iwfDH,Isiolo County,KE_County_11,,109,,,159
201705,May-17,201705,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,244,,,1682
201705,May-17,201705,,BjC1xL40gHo,Kakamega County,KE_County_37,,118,,,799
201705,May-17,201705,,ihZsJ8alvtb,Kericho County,KE_County_35,,342,,,2051
201705,May-17,201705,,qKzosKQPl6G,Kiambu County,KE_County_22,,113,,,1072
201705,May-17,201705,,nrI2khZx3d0,Kilifi County,KE_County_3,,3,,,5
201705,May-17,201705,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3,,,114
201705,May-17,201705,,sPkRcDvhGWA,Kisii County,KE_County_45,,622,,,1593
201705,May-17,201705,,tAbBVBbueqD,Kisumu County,KE_County_42,,47,,,608
201705,May-17,201705,,j8o6iO4Njsi,Kitui County,KE_County_15,,114,,,585
201705,May-17,201705,,N7YETT3A9r1,Kwale County,KE_County_2,,29,,,
201705,May-17,201705,,xuFdFy6t9AH,Laikipia County,KE_County_31,,92,,,530
201705,May-17,201705,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,10
201705,May-17,201705,,yhCUgGcCcOo,Machakos County,KE_County_16,,136,,,505
201705,May-17,201705,,BoDytkJQ4Qi,Makueni County,KE_County_17,,152,,,866
201705,May-17,201705,,R6f9znhg37c,Mandera County,KE_County_9,,57,,,147
201705,May-17,201705,,Eey8fT4Im3y,Marsabit County,KE_County_10,,143,,,522
201705,May-17,201705,,Y52XNJ50hYb,Meru County,KE_County_12,,93,,,572
201705,May-17,201705,,fVra3Pwta0Q,Migori County,KE_County_44,,255,,,1146
201705,May-17,201705,,wsBsC6gjHvn,Mombasa County,KE_County_1,,34,,,16
201705,May-17,201705,,ahwTMNAJvrL,Muranga County,KE_County_21,,9,,,158
201705,May-17,201705,,jkG3zaihdSs,Nairobi County,KE_County_47,,451,,,354
201705,May-17,201705,,ob6SxuRcqU4,Nakuru County,KE_County_32,,572,,,3140
201705,May-17,201705,,t0J75eHKxz5,Nandi County,KE_County_29,,695,,,923
201705,May-17,201705,,kqJ83J2D72s,Narok County,KE_County_33,,348,,,1318
201705,May-17,201705,,uepLTG8wGWJ,Nyamira County,KE_County_46,,234,,,1065
201705,May-17,201705,,mYZacFNIB3h,Nyandarua County,KE_County_18,,293,,,1049
201705,May-17,201705,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,,109
201705,May-17,201705,,o36zCRjSd4G,Samburu County,KE_County_25,,43,,,257
201705,May-17,201705,,u4t9H8XyU9P,Siaya County,KE_County_41,,71,,,254
201705,May-17,201705,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,11,,,23
201705,May-17,201705,,JsH2bnvNt2d,Tana River County,KE_County_4,,16,,,139
201705,May-17,201705,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,128,,,845
201705,May-17,201705,,mThvosEflAU,Trans Nzoia County,KE_County_26,,398,,,2641
201705,May-17,201705,,kphDeKClFch,Turkana County,KE_County_23,,375,,,788
201705,May-17,201705,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,876,,,2560
201705,May-17,201705,,sANMZ3lpqGs,Vihiga County,KE_County_38,,73,,,409
201705,May-17,201705,,CeLsrJOH0g9,Wajir County,KE_County_8,,118,,,341
201705,May-17,201705,,XWALbfAPa6n,West Pokot County,KE_County_24,,315,,,1624
201706,Jun-17,201706,,vvOK1BxTbet,Baringo County,KE_County_30,,213,,,279
201706,Jun-17,201706,,HMNARUV2CW4,Bomet County,KE_County_36,,88,,,510
201706,Jun-17,201706,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,282,,,1759
201706,Jun-17,201706,,Tvf1zgVZ0K4,Busia County,KE_County_40,,85,,,269
201706,Jun-17,201706,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,276,,,1083
201706,Jun-17,201706,,PFu8alU2KWG,Embu County,KE_County_14,,46,,,62
201706,Jun-17,201706,,uyOrcHZBpW0,Garissa County,KE_County_7,,65,,,884
201706,Jun-17,201706,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,79,,,935
201706,Jun-17,201706,,bzOfj0iwfDH,Isiolo County,KE_County_11,,89,,,33
201706,Jun-17,201706,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,263,,,1228
201706,Jun-17,201706,,BjC1xL40gHo,Kakamega County,KE_County_37,,138,,,920
201706,Jun-17,201706,,ihZsJ8alvtb,Kericho County,KE_County_35,,245,,,1678
201706,Jun-17,201706,,qKzosKQPl6G,Kiambu County,KE_County_22,,83,,,862
201706,Jun-17,201706,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,27
201706,Jun-17,201706,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,7,,,143
201706,Jun-17,201706,,sPkRcDvhGWA,Kisii County,KE_County_45,,318,,,1107
201706,Jun-17,201706,,tAbBVBbueqD,Kisumu County,KE_County_42,,56,,,563
201706,Jun-17,201706,,j8o6iO4Njsi,Kitui County,KE_County_15,,139,,,455
201706,Jun-17,201706,,N7YETT3A9r1,Kwale County,KE_County_2,,38,,,1525
201706,Jun-17,201706,,xuFdFy6t9AH,Laikipia County,KE_County_31,,157,,,835
201706,Jun-17,201706,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,10
201706,Jun-17,201706,,yhCUgGcCcOo,Machakos County,KE_County_16,,187,,,244
201706,Jun-17,201706,,BoDytkJQ4Qi,Makueni County,KE_County_17,,202,,,848
201706,Jun-17,201706,,R6f9znhg37c,Mandera County,KE_County_9,,29,,,215
201706,Jun-17,201706,,Eey8fT4Im3y,Marsabit County,KE_County_10,,51,,,219
201706,Jun-17,201706,,Y52XNJ50hYb,Meru County,KE_County_12,,45,,,239
201706,Jun-17,201706,,fVra3Pwta0Q,Migori County,KE_County_44,,209,,,1127
201706,Jun-17,201706,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,,49
201706,Jun-17,201706,,ahwTMNAJvrL,Muranga County,KE_County_21,,13,,,167
201706,Jun-17,201706,,jkG3zaihdSs,Nairobi County,KE_County_47,,349,,,379
201706,Jun-17,201706,,ob6SxuRcqU4,Nakuru County,KE_County_32,,452,,,3041
201706,Jun-17,201706,,t0J75eHKxz5,Nandi County,KE_County_29,,688,,,1637
201706,Jun-17,201706,,kqJ83J2D72s,Narok County,KE_County_33,,224,,,1079
201706,Jun-17,201706,,uepLTG8wGWJ,Nyamira County,KE_County_46,,90,,,548
201706,Jun-17,201706,,mYZacFNIB3h,Nyandarua County,KE_County_18,,229,,,339
201706,Jun-17,201706,,ptWVfaCIdVx,Nyeri County,KE_County_19,,3,,,121
201706,Jun-17,201706,,o36zCRjSd4G,Samburu County,KE_County_25,,51,,,235
201706,Jun-17,201706,,u4t9H8XyU9P,Siaya County,KE_County_41,,35,,,229
201706,Jun-17,201706,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2,,,14
201706,Jun-17,201706,,JsH2bnvNt2d,Tana River County,KE_County_4,,8,,,40
201706,Jun-17,201706,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,208,,,417
201706,Jun-17,201706,,mThvosEflAU,Trans Nzoia County,KE_County_26,,272,,,1601
201706,Jun-17,201706,,kphDeKClFch,Turkana County,KE_County_23,,271,,,798
201706,Jun-17,201706,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,726,,,2277
201706,Jun-17,201706,,sANMZ3lpqGs,Vihiga County,KE_County_38,,61,,,216
201706,Jun-17,201706,,CeLsrJOH0g9,Wajir County,KE_County_8,,49,,,495
201706,Jun-17,201706,,XWALbfAPa6n,West Pokot County,KE_County_24,,287,,,1462
201707,Jul-17,201707,,vvOK1BxTbet,Baringo County,KE_County_30,,109,,,290
201707,Jul-17,201707,,HMNARUV2CW4,Bomet County,KE_County_36,,44,,,547
201707,Jul-17,201707,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,344,,,1847
201707,Jul-17,201707,,Tvf1zgVZ0K4,Busia County,KE_County_40,,137,,,336
201707,Jul-17,201707,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,249,,,1035
201707,Jul-17,201707,,PFu8alU2KWG,Embu County,KE_County_14,,138,,,22
201707,Jul-17,201707,,uyOrcHZBpW0,Garissa County,KE_County_7,,72,,,712
201707,Jul-17,201707,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,80,,,212
201707,Jul-17,201707,,bzOfj0iwfDH,Isiolo County,KE_County_11,,61,,,6
201707,Jul-17,201707,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,180,,,1131
201707,Jul-17,201707,,BjC1xL40gHo,Kakamega County,KE_County_37,,128,,,573
201707,Jul-17,201707,,ihZsJ8alvtb,Kericho County,KE_County_35,,285,,,1561
201707,Jul-17,201707,,qKzosKQPl6G,Kiambu County,KE_County_22,,114,,,770
201707,Jul-17,201707,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,13
201707,Jul-17,201707,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,16,,,193
201707,Jul-17,201707,,sPkRcDvhGWA,Kisii County,KE_County_45,,373,,,1151
201707,Jul-17,201707,,tAbBVBbueqD,Kisumu County,KE_County_42,,36,,,1087
201707,Jul-17,201707,,j8o6iO4Njsi,Kitui County,KE_County_15,,93,,,609
201707,Jul-17,201707,,N7YETT3A9r1,Kwale County,KE_County_2,,42,,,25
201707,Jul-17,201707,,xuFdFy6t9AH,Laikipia County,KE_County_31,,153,,,626
201707,Jul-17,201707,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,2
201707,Jul-17,201707,,yhCUgGcCcOo,Machakos County,KE_County_16,,130,,,355
201707,Jul-17,201707,,BoDytkJQ4Qi,Makueni County,KE_County_17,,197,,,847
201707,Jul-17,201707,,R6f9znhg37c,Mandera County,KE_County_9,,44,,,49
201707,Jul-17,201707,,Eey8fT4Im3y,Marsabit County,KE_County_10,,70,,,840
201707,Jul-17,201707,,Y52XNJ50hYb,Meru County,KE_County_12,,31,,,278
201707,Jul-17,201707,,fVra3Pwta0Q,Migori County,KE_County_44,,184,,,1129
201707,Jul-17,201707,,wsBsC6gjHvn,Mombasa County,KE_County_1,,6,,,37
201707,Jul-17,201707,,ahwTMNAJvrL,Muranga County,KE_County_21,,30,,,175
201707,Jul-17,201707,,jkG3zaihdSs,Nairobi County,KE_County_47,,280,,,631
201707,Jul-17,201707,,ob6SxuRcqU4,Nakuru County,KE_County_32,,392,,,3056
201707,Jul-17,201707,,t0J75eHKxz5,Nandi County,KE_County_29,,648,,,940
201707,Jul-17,201707,,kqJ83J2D72s,Narok County,KE_County_33,,245,,,1048
201707,Jul-17,201707,,uepLTG8wGWJ,Nyamira County,KE_County_46,,99,,,458
201707,Jul-17,201707,,mYZacFNIB3h,Nyandarua County,KE_County_18,,197,,,538
201707,Jul-17,201707,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,188
201707,Jul-17,201707,,o36zCRjSd4G,Samburu County,KE_County_25,,33,,,358
201707,Jul-17,201707,,u4t9H8XyU9P,Siaya County,KE_County_41,,54,,,103
201707,Jul-17,201707,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2,,,34
201707,Jul-17,201707,,JsH2bnvNt2d,Tana River County,KE_County_4,,8,,,75
201707,Jul-17,201707,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,156,,,342
201707,Jul-17,201707,,mThvosEflAU,Trans Nzoia County,KE_County_26,,265,,,1002
201707,Jul-17,201707,,kphDeKClFch,Turkana County,KE_County_23,,220,,,630
201707,Jul-17,201707,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,840,,,2813
201707,Jul-17,201707,,sANMZ3lpqGs,Vihiga County,KE_County_38,,108,,,201
201707,Jul-17,201707,,CeLsrJOH0g9,Wajir County,KE_County_8,,48,,,392
201707,Jul-17,201707,,XWALbfAPa6n,West Pokot County,KE_County_24,,221,,,1769
201708,Aug-17,201708,,vvOK1BxTbet,Baringo County,KE_County_30,,116,,,301
201708,Aug-17,201708,,HMNARUV2CW4,Bomet County,KE_County_36,,45,,,420
201708,Aug-17,201708,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,275,,,1891
201708,Aug-17,201708,,Tvf1zgVZ0K4,Busia County,KE_County_40,,101,,,323
201708,Aug-17,201708,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,213,,,1270
201708,Aug-17,201708,,PFu8alU2KWG,Embu County,KE_County_14,,29,,,276
